###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Ceará-Mirim - RN;  2402600;  RN;  72374; Saúde; 31.22%; 26617019.63; 47126484.01; -20509464.38; Administração; 09.11%; 12596140.90; 18582221.96; -5986081.06; Urbanismo; 07.89%; 8254775.23; 13437153.89; -5182378.66; Despesas (Intraorçamentárias); 07.38%; 0; 4850415.80; -4850415.80; Previdência Social; 06.05%; 440747.48; 4412696.05; -3971948.57;  1.26
Prefeitura Municipal de Itapira - SP;  3522604;  SP;  72514; Urbanismo; 18.42%; 25372026.21; 12803844.80; 12568181.41; Previdência Social; 16.07%; 15852744.75; 4889103.84; 10963640.91; Saneamento; 13.68%; 15112918.47; 5779026.02; 9333892.45; Educação; 13.16%; 37127845.59; 46105524.80; -8977679.21; Despesas (Intraorçamentárias); 07.90%; 10795664.29; 5408177.95; 5387486.34;  1.11
Prefeitura Municipal de Arcoverde - PE;  2601201;  PE;  72672; Saúde; 31.45%; 24053495.68; 47447656.98; -23394161.30; Educação; 14.17%; 35453866.02; 45996947.56; -10543081.54; Saneamento; 08.76%; 0; 6519122.09; -6519122.09; Despesas (Intraorçamentárias); 08.00%; 0; 5947961.16; -5947961.16; Administração; 06.03%; 23578540.92; 19095033.56; 4483507.36;  1.32
Prefeitura Municipal de Irecê - BA;  2914604;  BA;  72730; Saúde; 20.12%; 31911188.38; 47258635.08; -15347446.70; Administração; 15.99%; 7333354.52; 19534487.32; -12201132.80; Educação; 14.06%; 35290870.67; 46014016.90; -10723146.23; Urbanismo; 09.51%; 6328807.38; 13581920.71; -7253113.33; Despesas (Intraorçamentárias); 07.80%; 0; 5950602.27; -5950602.27;  1.08
Prefeitura Municipal de Tianguá - CE;  2313401;  CE;  72803; Administração; 18.51%; 6288193.56; 19275130.80; -12986937.24; Saúde; 14.31%; 35792274.19; 45834149.08; -10041874.89; Educação; 13.47%; 56123709.18; 46670719.15; 9452990.03; Saneamento; 09.41%; 236553.72; 6837759.31; -6601205.59; Despesas (Intraorçamentárias); 08.20%; 0; 5756714.73; -5756714.73;  1.23
Prefeitura Municipal de Viana - ES;  3205101;  ES;  73318; Saúde; 26.91%; 25542191.26; 45834149.08; -20291957.82; Saneamento; 16.54%; 19307236.17; 6837759.31; 12469476.86; Previdência Social; 13.89%; 15714303.09; 5237754.58; 10476548.51; Urbanismo; 13.37%; 3615324.99; 13697143.78; -10081818.79; Segurança Pública; 04.06%; 0; 3063488.37; -3063488.37;  1.23
Prefeitura Municipal de Valença - RJ;  3306107;  RJ;  73445; Administração; 16.39%; 28816385.38; 19251388.23; 9564997.15; Saneamento; 11.70%; 11071.81; 6837205.72; -6826133.91; Educação; 11.14%; 39900735.20; 46403714.89; -6502979.69; Despesas (Intraorçamentárias); 09.78%; 49259.56; 5754251.75; -5704992.19; Saúde; 09.48%; 40070353.41; 45600736.78; -5530383.37;  1.18
Prefeitura Municipal de Ouro Preto - MG;  3146107;  MG;  73700; Saúde; 21.59%; 78191644.88; 44417903.43; 33773741.45; Administração; 16.24%; 44552136.61; 19136756.83; 25415379.78; Educação; 15.83%; 69420650.27; 44646367.46; 24774282.81; Legislativa; 06.38%; 14015098.86; 4031601.21; 9983497.65; Urbanismo; 05.64%; 22433577.20; 13604611.03; 8828966.17;  1.16
Prefeitura Municipal de Cataguases - MG;  3115300;  MG;  73712; Educação; 28.29%; 25019360.03; 48653907.89; -23634547.86; Urbanismo; 12.63%; 4907179.94; 15455309.65; -10548129.71; Saúde; 10.54%; 37750843.83; 46557270.09; -8806426.26; Saneamento; 08.07%; 156198.34; 6900128.63; -6743930.29; Despesas (Intraorçamentárias); 06.13%; 0; 5121020.69; -5121020.69;  1.15
Prefeitura Municipal de Pirassununga - SP;  3539301;  SP;  74128; Saneamento; 12.83%; 11808591.33; 5372373.46; 6436217.87; Educação; 11.70%; 53663347.47; 47796047.31; 5867300.16; Saúde; 10.92%; 49320495.69; 43842964.34; 5477531.35; Despesas (Intraorçamentárias); 10.21%; 0; 5121020.69; -5121020.69; Encargos Especiais; 08.66%; 8196232.45; 3854645.54; 4341586.91;  1.09
Prefeitura Municipal de Crateús - CE;  2304103;  CE;  74188; Urbanismo; 20.51%; 1945925.91; 15829470.18; -13883544.27; Saúde; 15.12%; 35265424.92; 45504243.00; -10238818.08; Educação; 10.33%; 39547905.98; 46542668.44; -6994762.46; Saneamento; 08.65%; 55082.55; 5914616.18; -5859533.63; Previdência Social; 07.72%; 0; 5227358.55; -5227358.55;  1.09
Prefeitura Municipal de Russas - CE;  2311801;  CE;  74243; Saúde; 21.93%; 33611489.57; 43938497.70; -10327008.13; Administração; 20.88%; 10611333.38; 20443563.39; -9832230.01; Saneamento; 12.80%; 110121.70; 6137072.77; -6026951.07; Previdência Social; 08.73%; 8522819.19; 4412930.79; 4109888.40; Educação; 05.51%; 42366371.23; 44959029.74; -2592658.51;  1.19
Prefeitura Municipal de Caçador - SC;  4203006;  SC;  75048; Saúde; 21.46%; 30952244.27; 41375446.15; -10423201.88; Educação; 10.27%; 37462925.98; 42454016.19; -4991090.21; Despesas (Intraorçamentárias); 10.26%; 8293936.38; 3310598.49; 4983337.89; Previdência Social; 09.98%; 0; 4849972.56; -4849972.56; Urbanismo; 07.58%; 17129260.49; 13446346.87; 3682913.62;  1.15
Prefeitura Municipal de Telêmaco Borba - PR;  4127106;  PR;  75054; Educação; 21.90%; 27203597.62; 42470816.58; -15267218.96; Saúde; 19.29%; 26227602.16; 39679820.78; -13452218.62; Despesas (Intraorçamentárias); 15.18%; 13716290.30; 3130400.86; 10585889.44; Previdência Social; 08.74%; 10342605.58; 4251626.72; 6090978.86; Administração; 08.61%; 13489512.40; 19492280.85; -6002768.45;  1.21
Prefeitura Municipal de Belo Jardim - PE;  2601706;  PE;  75186; Saúde; 21.39%; 25983400.30; 39679820.78; -13696420.48; Administração; 17.20%; 8477785.96; 19492280.85; -11014494.89; Previdência Social; 11.09%; 11353125.27; 4251626.72; 7101498.55; Urbanismo; 09.27%; 8167137.10; 14101961.04; -5934823.94; Saneamento; 07.66%; 86621.77; 4994938.60; -4908316.83;  1.21
Prefeitura Municipal de Rio Largo - AL;  2707701;  AL;  75267; Saúde; 30.47%; 20320827.94; 40219798.26; -19898970.32; Educação; 12.91%; 33696372.92; 42129105.35; -8432732.43; Administração; 11.22%; 12641382.67; 19968869.69; -7327487.02; Saneamento; 07.65%; 0; 4995352.03; -4995352.03; Previdência Social; 07.53%; 0; 4917678.40; -4917678.40;  1.16
Prefeitura Municipal de Jaboticabal - SP;  3524303;  SP;  75436; Previdência Social; 30.02%; 25380900.59; 3858667.45; 21522233.14; Despesas (Intraorçamentárias); 28.19%; 21950907.30; 1740307.65; 20210599.65; Saneamento; 15.94%; 16368026.17; 4942625.48; 11425400.69; Saúde; 10.47%; 46101117.00; 38595207.62; 7505909.38; Administração; 02.00%; 18096007.81; 19528000.88; -1431993.07;  1.10
Prefeitura Municipal de Itapetinga - BA;  2916401;  BA;  75440; Saúde; 29.05%; 28130750.40; 40945550.09; -12814799.69; Educação; 16.94%; 35632257.54; 43107795.59; -7475538.05; Previdência Social; 10.21%; 0; 4502914.96; -4502914.96; Administração; 07.67%; 16122429.72; 19508390.47; -3385960.75; Despesas (Intraorçamentárias); 05.08%; 52822.21; 2295428.69; -2242606.48;  1.10
Prefeitura Municipal de Lins - SP;  3527108;  SP;  75612; Urbanismo; 16.11%; 22626668.43; 13348419.98; 9278248.45; Administração; 15.80%; 28341533.96; 19241728.58; 9099805.38; Educação; 15.17%; 34560649.90; 43300666.89; -8740016.99; Saúde; 11.24%; 35402107.39; 41874942.27; -6472834.88; Saneamento; 09.33%; 0; 5376990.46; -5376990.46;  1.19
Prefeitura Municipal de Santa Luzia - MA;  2110005;  MA;  75762; Saúde; 21.28%; 26105790.69; 41641529.97; -15535739.28; Educação; 16.62%; 55168432.56; 43033662.63; 12134769.93; Urbanismo; 14.53%; 3385899.08; 13997382.30; -10611483.22; Administração; 07.07%; 14053255.83; 19217986.01; -5164730.18; Legislativa; 06.90%; 0; 5035053.93; -5035053.93;  1.30
Prefeitura Municipal de Ibiúna - SP;  3519709;  SP;  75845; Educação; 13.97%; 36947458.88; 43371463.93; -6424005.05; Saúde; 13.01%; 37887106.90; 43869788.77; -5982681.87; Saneamento; 12.23%; 0; 5623683.81; -5623683.81; Urbanismo; 10.07%; 9741490.78; 14373156.94; -4631666.16; Previdência Social; 09.46%; 0; 4348994.55; -4348994.55;  1.15
Prefeitura Municipal de Moju - PA;  1504703;  PA;  76096; Educação; 34.92%; 73748387.09; 41747804.36; 32000582.73; Saúde; 25.58%; 18415813.31; 41854561.88; -23438748.57; Urbanismo; 14.68%; 288472.11; 13738552.62; -13450080.51; Previdência Social; 04.11%; 476574.33; 4246963.17; -3770388.84; Encargos Especiais; 03.13%; 0; 2872562.80; -2872562.80;  1.24
Prefeitura Municipal de Picos - PI;  2208007;  PI;  76309; Urbanismo; 22.28%; 118956.96; 13738552.62; -13619595.66; Administração; 19.25%; 29709336.19; 17939364.06; 11769972.13; Educação; 19.24%; 29983393.72; 41747804.36; -11764410.64; Saúde; 08.77%; 47217784.18; 41854561.88; 5363222.30; Encargos Especiais; 04.70%; 0; 2872562.80; -2872562.80;  1.74
Prefeitura Municipal de Quixeramobim - CE;  2311405;  CE;  76386; Administração; 23.82%; 5855747.59; 17939364.06; -12083616.47; Saúde; 16.54%; 33463430.91; 41854561.88; -8391130.97; Educação; 12.89%; 48284709.49; 41747804.36; 6536905.13; Urbanismo; 10.28%; 8521600.04; 13738552.62; -5216952.58; Transporte; 07.78%; 5205302.71; 1257536.03; 3947766.68;  1.25
Prefeitura Municipal de Luís Eduardo Magalhães - BA;  2919553;  BA;  76420; Educação; 29.58%; 63990344.10; 40216749.49; 23773594.61; Urbanismo; 23.60%; 31532602.08; 12560951.26; 18971650.82; Administração; 11.49%; 26957194.17; 17720788.57; 9236405.60; Previdência Social; 05.28%; 0; 4246963.17; -4246963.17; Legislativa; 04.88%; 8159653.45; 4234819.31; 3924834.14;  1.17
Prefeitura Municipal de Cianorte - PR;  4105508;  PR;  76456; Saúde; 14.62%; 52769540.04; 43647799.54; 9121740.50; Educação; 14.00%; 33427677.64; 42165298.70; -8737621.06; Despesas (Intraorçamentárias); 11.14%; 9245360.09; 2295606.82; 6949753.27; Transporte; 09.11%; 6900684.47; 1214699.15; 5685985.32; Saneamento; 07.81%; 0; 4874649.96; -4874649.96;  1.25
Prefeitura Municipal de Dias d'Ávila - BA;  2910057;  BA;  76624; Saúde; 28.34%; 30036490.25; 44365008.83; -14328518.58; Educação; 17.74%; 50037971.55; 41068785.75; 8969185.80; Saneamento; 09.66%; 0; 4885116.07; -4885116.07; Previdência Social; 08.40%; 0; 4246963.17; -4246963.17; Urbanismo; 05.90%; 16325159.25; 13342390.34; 2982768.91;  1.19
Prefeitura Municipal de Canindé - CE;  2302800;  CE;  76724; Administração; 24.53%; 6513004.33; 17957350.88; -11444346.55; Saúde; 13.73%; 36995233.27; 43400808.56; -6405575.29; Previdência Social; 12.14%; 9807168.02; 4146041.13; 5661126.89; Urbanismo; 11.01%; 8127442.24; 13263691.36; -5136249.12; Educação; 08.88%; 45029119.76; 40887516.95; 4141602.81;  1.37
Prefeitura Municipal de Viçosa - MG;  3171303;  MG;  76745; Educação; 24.54%; 28093263.19; 41468166.71; -13374903.52; Saneamento; 19.73%; 14332450.60; 3578063.98; 10754386.62; Despesas (Intraorçamentárias); 10.68%; 7731472.71; 1909033.18; 5822439.53; Previdência Social; 08.15%; 8904574.55; 4465526.28; 4439048.27; Administração; 08.15%; 13692099.42; 18131780.70; -4439681.28;  1.16
Prefeitura Municipal de Macaíba - RN;  2407104;  RN;  76801; Saúde; 32.29%; 27411817.85; 43235545.73; -15823727.88; Urbanismo; 21.41%; 3222509.53; 13716511.15; -10494001.62; Saneamento; 10.57%; 9021878.74; 3840838.44; 5181040.30; Encargos Especiais; 06.98%; 0; 3422648.67; -3422648.67; Despesas (Intraorçamentárias); 04.68%; 0; 2295606.82; -2295606.82;  1.18
Prefeitura Municipal de Aquiraz - CE;  2301000;  CE;  76967; Educação; 29.51%; 56620271.06; 40288185.57; 16332085.49; Administração; 10.16%; 12504327.86; 18129095.28; -5624767.42; Previdência Social; 08.49%; 218016.26; 4916037.39; -4698021.13; Saneamento; 07.58%; 91647.20; 4284349.97; -4192702.77; Urbanismo; 06.95%; 16899309.43; 13052209.01; 3847100.42;  1.16
Prefeitura Municipal de Três Corações - MG;  3169307;  MG;  77340; Educação; 23.87%; 26862148.28; 42187936.75; -15325788.47; Saúde; 18.44%; 31120377.50; 42962189.15; -11841811.65; Previdência Social; 13.82%; 13321033.54; 4447716.95; 8873316.59; Urbanismo; 11.98%; 6262058.43; 13955651.98; -7693593.55; Saneamento; 07.62%; 8268.51; 4902846.80; -4894578.29;  1.15
Prefeitura Municipal de Bebedouro - SP;  3506102;  SP;  77558; Saneamento; 20.92%; 15313495.17; 4743764.79; 10569730.38; Educação; 14.89%; 49377737.72; 41854081.90; 7523655.82; Previdência Social; 12.12%; 11357908.22; 5234076.43; 6123831.79; Administração; 11.36%; 12130678.77; 17867805.85; -5737127.08; Assistência Social; 06.91%; 7915267.48; 4426798.75; 3488468.73;  1.12
Prefeitura Municipal de Sorriso - MT;  5107925;  MT;  77735; Urbanismo; 11.13%; 20914555.76; 14087379.15; 6827176.61; Despesas (Intraorçamentárias); 10.80%; 8144651.08; 1515388.74; 6629262.34; Organização Agrária; 09.71%; 5957566.76; 0.00; 5957566.76; Saneamento; 07.65%; 0; 4691038.24; -4691038.24; Indústria; 07.34%; 4683483.77; 182754.93; 4500728.84;  2.25
Prefeitura Municipal de Lajeado - RS;  4311403;  RS;  77761; Saúde; 40.84%; 77985697.62; 41348005.17; 36637692.45; Educação; 11.90%; 53322559.51; 42644819.10; 10677740.41; Transporte; 08.20%; 8341988.94; 986738.53; 7355250.41; Administração; 05.86%; 12285538.74; 17538258.41; -5252719.67; Agricultura; 05.48%; 5707449.37; 789064.90; 4918384.47;  1.07
Prefeitura Municipal de João Monlevade - MG;  3136207;  MG;  78040; Saúde; 28.40%; 57770389.00; 41953584.63; 15816804.37; Saneamento; 18.00%; 13705595.00; 3684220.27; 10021374.73; Urbanismo; 11.95%; 20248464.00; 13594367.81; 6654096.19; Educação; 09.65%; 38076689.00; 43451524.64; -5374835.64; Administração; 05.46%; 14219221.00; 17259444.56; -3040223.56;  1.13
Prefeitura Municipal de Pato Branco - PR;  4118501;  PR;  78136; Saúde; 57.69%; 82452283.04; 40847845.08; 41604437.96; Legislativa; 06.87%; 0; 4956826.17; -4956826.17; Previdência Social; 06.47%; 0; 4663571.41; -4663571.41; Urbanismo; 05.84%; 17256983.49; 13045449.49; 4211534.00; Energia; 04.40%; 3536163.24; 359874.49; 3176288.75;  1.13
Prefeitura Municipal de Alfenas - MG;  3101607;  MG;  78176; Saúde; 40.73%; 73615597.02; 40680733.89; 32934863.13; Educação; 13.54%; 33369246.70; 44314953.85; -10945707.15; Administração; 08.24%; 22585684.56; 15924122.31; 6661562.25; Urbanismo; 07.00%; 7980574.93; 13643353.64; -5662778.71; Previdência Social; 06.45%; 0; 5215343.63; -5215343.63;  1.18
Prefeitura Municipal de Goiana - PE;  2606200;  PE;  78287; Previdência Social; 17.26%; 17577148.51; 5215343.63; 12361804.88; Saúde; 15.53%; 31038194.01; 42163873.50; -11125679.49; Despesas (Intraorçamentárias); 11.92%; 10047428.97; 1512747.63; 8534681.34; Urbanismo; 11.11%; 20421011.69; 12465752.28; 7955259.41; Administração; 10.58%; 23283920.95; 15705546.83; 7578374.12;  1.51
Prefeitura Municipal de Curvelo - MG;  3120904;  MG;  78373; Educação; 32.84%; 28107712.58; 46740296.68; -18632584.10; Urbanismo; 16.51%; 5328518.71; 14695278.65; -9366759.94; Previdência Social; 11.75%; 0; 6668381.64; -6668381.64; Saneamento; 07.77%; 209322.39; 4618332.78; -4409010.39; Despesas (Intraorçamentárias); 04.10%; 0; 2328572.60; -2328572.60;  1.08
Prefeitura Municipal de Alegrete - RS;  4300406;  RS;  78768; Urbanismo; 17.74%; 3718771.27; 14478304.08; -10759532.81; Saúde; 17.11%; 35204034.68; 45584304.74; -10380270.06; Previdência Social; 14.94%; 15294277.62; 6232164.19; 9062113.43; Encargos Especiais; 14.31%; 12540889.32; 3857763.58; 8683125.74; Educação; 10.90%; 39706258.42; 46318114.74; -6611856.32;  1.16
Prefeitura Municipal de Três Rios - RJ;  3306008;  RJ;  78998; Administração; 36.71%; 53099003.20; 16653281.50; 36445721.70; Saúde; 18.31%; 63201259.99; 45019908.76; 18181351.23; Educação; 08.43%; 55270004.70; 46898764.51; 8371240.19; Previdência Social; 06.60%; 0; 6551649.34; -6551649.34; Urbanismo; 03.91%; 10228007.55; 14105684.91; -3877677.36;  1.25
Prefeitura Municipal de Pacatuba - CE;  2309706;  CE;  79077; Saúde; 31.15%; 24167951.48; 45861448.45; -21693496.97; Educação; 15.69%; 35861829.25; 46788488.68; -10926659.43; Previdência Social; 07.40%; 1870224.71; 7020874.24; -5150649.53; Encargos Especiais; 06.65%; 0; 4629423.45; -4629423.45; Saneamento; 06.33%; 0; 4406606.46; -4406606.46;  1.19
Prefeitura Municipal de Sapiranga - RS;  4319901;  RS;  79152; Saúde; 38.37%; 25222647.48; 45634550.25; -20411902.77; Despesas (Intraorçamentárias); 09.64%; 7227698.51; 2101357.11; 5126341.40; Educação; 09.45%; 50979832.96; 45949977.49; 5029855.47; Saneamento; 07.34%; 50120.69; 3957108.35; -3906987.66; Assistência Social; 06.67%; 1772992.56; 5319764.08; -3546771.52;  1.09
Prefeitura Municipal de Caldas Novas - GO;  5204508;  GO;  79705; Saneamento; 23.36%; 15881571.97; 3160953.42; 12720618.55; Urbanismo; 19.05%; 24560868.99; 14184190.22; 10376678.77; Saúde; 12.83%; 37582514.37; 44569773.17; -6987258.80; Transporte; 09.85%; 6464207.68; 1098062.37; 5366145.31; Previdência Social; 06.62%; 3736608.43; 7342628.93; -3606020.50;  1.10
Prefeitura Municipal de Redenção - PA;  1506138;  PA;  79917; Saúde; 27.41%; 23273763.51; 44892880.02; -21619116.51; Urbanismo; 14.57%; 3605211.47; 15099130.75; -11493919.28; Previdência Social; 08.70%; 0; 6863407.68; -6863407.68; Legislativa; 06.43%; 0; 5075032.40; -5075032.40; Transporte; 06.41%; 6428939.48; 1375303.90; 5053635.58;  1.22
Prefeitura Municipal de São Bento do Sul - SC;  4215802;  SC;  79971; Despesas (Intraorçamentárias); 16.14%; 10760358.24; 1697952.97; 9062405.27; Saneamento; 15.63%; 12123586.47; 3348439.27; 8775147.20; Previdência Social; 12.51%; 13764064.37; 6737981.89; 7026082.48; Administração; 10.67%; 10729176.74; 16721297.43; -5992120.69; Encargos Especiais; 09.69%; 9493341.88; 4050825.90; 5442515.98;  1.17
Prefeitura Municipal de Campo Limpo Paulista - SP;  3509601;  SP;  79982; Educação; 26.34%; 62963200.35; 47369242.01; 15593958.34; Previdência Social; 11.68%; 223028.34; 7140615.50; -6917587.16; Saúde; 11.04%; 37180145.56; 43717757.94; -6537612.38; Administração; 08.92%; 11659918.96; 16940833.48; -5280914.52; Encargos Especiais; 07.82%; 8609729.11; 3979547.68; 4630181.43;  1.19
Prefeitura Municipal de Carpina - PE;  2604007;  PE;  80194; Saúde; 31.57%; 20027030.90; 42535782.16; -22508751.26; Educação; 16.33%; 36520497.79; 48159367.46; -11638869.67; Urbanismo; 14.45%; 4810130.48; 15110689.60; -10300559.12; Administração; 05.95%; 12479834.96; 16720615.95; -4240780.99; Encargos Especiais; 05.27%; 594830.03; 4349484.17; -3754654.14;  1.17
Prefeitura Municipal de Cruzeiro - SP;  3513405;  SP;  80749; Educação; 20.27%; 37503392.66; 48081557.90; -10578165.24; Previdência Social; 14.29%; 0; 7458001.43; -7458001.43; Urbanismo; 12.57%; 7777058.66; 14338772.93; -6561714.27; Encargos Especiais; 11.06%; 10035710.58; 4261476.82; 5774233.76; Gestão Ambiental; 05.19%; 3715972.85; 1009129.69; 2706843.16;  1.36
Prefeitura Municipal de Senhor do Bonfim - BA;  2930105;  BA;  80810; Educação; 20.82%; 35627862.78; 48081557.90; -12453695.12; Saúde; 16.75%; 30628336.53; 40648614.25; -10020277.72; Previdência Social; 12.47%; 0; 7458001.43; -7458001.43; Urbanismo; 09.47%; 8675284.87; 14338772.93; -5663488.06; Administração; 09.09%; 11193549.03; 16633646.65; -5440097.62;  1.25
Prefeitura Municipal de Saquarema - RJ;  3305505;  RJ;  80915; Urbanismo; 51.03%; 43752665.81; 14338772.93; 29413892.88; Educação; 09.14%; 53350839.06; 48081557.90; 5269281.16; Previdência Social; 06.29%; 11083017.21; 7458001.43; 3625015.78; Saúde; 05.24%; 43667975.87; 40648614.25; 3019361.62; Despesas (Intraorçamentárias); 04.51%; 0; 2599624.84; -2599624.84;  1.23
Prefeitura Municipal de Pinheiro - MA;  2108603;  MA;  80917; Educação; 20.34%; 61777312.12; 48081557.90; 13695754.22; Saúde; 12.19%; 32438896.88; 40648614.25; -8209717.37; Urbanismo; 11.10%; 6861481.43; 14338772.93; -7477291.50; Previdência Social; 11.08%; 0; 7458001.43; -7458001.43; Administração; 09.10%; 10508658.62; 16633646.65; -6124988.03;  1.21
Prefeitura Municipal de Cruzeiro do Sul - AC;  1200203;  AC;  80953; Saúde; 24.36%; 28049217.97; 40648614.25; -12599396.28; Urbanismo; 13.57%; 7319082.10; 14338772.93; -7019690.83; Previdência Social; 12.33%; 1081797.38; 7458001.43; -6376204.05; Legislativa; 09.76%; 0; 5049276.14; -5049276.14; Transporte; 07.14%; 4704634.46; 1012294.69; 3692339.77;  1.24
Prefeitura Municipal de Matão - SP;  3529302;  SP;  80990; Previdência Social; 15.31%; 0; 7987859.75; -7987859.75; Urbanismo; 11.56%; 8656821.37; 14687296.80; -6030475.43; Encargos Especiais; 10.91%; 10089013.99; 4395593.39; 5693420.60; Gestão Ambiental; 10.52%; 6196876.30; 706684.98; 5490191.32; Educação; 09.50%; 43876576.82; 48833250.43; -4956673.61;  1.18
Prefeitura Municipal de Gravatá - PE;  2606408;  PE;  81182; Saúde; 25.26%; 25708197.02; 39987644.95; -14279447.93; Educação; 17.98%; 40192673.95; 50357872.32; -10165198.37; Administração; 09.19%; 11763127.05; 16955302.99; -5192175.94; Encargos Especiais; 08.65%; 0; 4889166.83; -4889166.83; Previdência Social; 05.35%; 11035444.47; 8009938.93; 3025505.54;  1.19
