###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Dois Córregos - SP;  3514106;  SP;  26324; Saúde; 25.36%; 15255266.99; 10556194.60; 4699072.39; Urbanismo; 20.05%; 6848252.14; 3133149.57; 3715102.57; Saneamento; 16.18%; 3760126.15; 762246.82; 2997879.33; Administração; 07.98%; 6730858.91; 5252606.17; 1478252.74; Cultura; 05.66%; 1541393.66; 492757.84; 1048635.82;  1.12
Prefeitura Municipal de Itaperuçu - PR;  4111258;  PR;  26371; Educação; 28.81%; 11731120.49; 18567734.58; -6836614.09; Urbanismo; 20.21%; 7930592.76; 3133149.57; 4797443.19; Saúde; 12.15%; 7672192.98; 10556194.60; -2884001.62; Transporte; 07.12%; 2699316.90; 1009453.53; 1689863.37; Administração; 06.27%; 3765066.83; 5252606.17; -1487539.34;  1.24
Prefeitura Municipal de Pirapozinho - SP;  3539202;  SP;  26374; Urbanismo; 31.21%; 8132261.30; 3133149.57; 4999111.73; Saúde; 15.01%; 12960993.50; 10556194.60; 2404798.90; Previdência Social; 07.44%; 0; 1191968.79; -1191968.79; Educação; 06.94%; 17456263.20; 18567734.58; -1111471.38; Transporte; 06.30%; 0; 1009453.53; -1009453.53;  1.25
Prefeitura Municipal de Iaçu - BA;  2911907;  BA;  26382; Educação; 20.94%; 21626415.92; 18567734.58; 3058681.34; Administração; 18.84%; 8004229.96; 5252606.17; 2751623.79; Urbanismo; 09.82%; 1699585.52; 3133149.57; -1433564.05; Previdência Social; 08.16%; 0; 1191968.79; -1191968.79; Transporte; 06.91%; 0; 1009453.53; -1009453.53;  1.23
Prefeitura Municipal de Reserva - PR;  4121703;  PR;  26397; Educação; 22.17%; 13727490.65; 18567734.58; -4840243.93; Transporte; 17.07%; 4736286.70; 1009453.53; 3726833.17; Despesas (Intraorçamentárias); 09.76%; 2475812.39; 345821.68; 2129990.71; Administração; 08.99%; 3289310.97; 5252606.17; -1963295.20; Urbanismo; 07.10%; 1582687.37; 3133149.57; -1550462.20;  1.11
Prefeitura Municipal de Planalto - BA;  2925006;  BA;  26436; Administração; 23.48%; 2887814.82; 5252606.17; -2364791.35; Saúde; 18.04%; 8739765.66; 10556194.60; -1816428.94; Educação; 16.31%; 16924940.26; 18567734.58; -1642794.32; Previdência Social; 11.84%; 0; 1191968.79; -1191968.79; Assistência Social; 05.21%; 1184260.74; 1709391.68; -525130.94;  1.09
Prefeitura Municipal de Amélia Rodrigues - BA;  2901106;  BA;  26458; Educação; 26.43%; 15183932.60; 18567734.58; -3383801.98; Saúde; 15.08%; 8624779.00; 10556194.60; -1931415.60; Urbanismo; 09.46%; 1921704.78; 3133149.57; -1211444.79; Previdência Social; 09.31%; 0; 1191968.79; -1191968.79; Transporte; 07.88%; 0; 1009453.53; -1009453.53;  1.27
Prefeitura Municipal de Itaíba - PE;  2607505;  PE;  26462; Educação; 30.17%; 23425495.30; 18183349.56; 5242145.74; Saúde; 14.47%; 8279955.21; 10793464.60; -2513509.39; Previdência Social; 13.73%; 3414766.66; 1028215.46; 2386551.20; Urbanismo; 10.81%; 1469993.90; 3348803.56; -1878809.66; Encargos Especiais; 04.57%; 1794793.02; 1001077.07; 793715.95;  1.01
Prefeitura Municipal de Panelas - PE;  2610202;  PE;  26490; Educação; 27.14%; 24415369.27; 18517055.74; 5898313.53; Previdência Social; 18.47%; 5159407.42; 1145573.51; 4013833.91; Administração; 11.31%; 2713951.73; 5172504.29; -2458552.56; Saúde; 11.19%; 8065801.20; 10498449.55; -2432648.35; Assistência Social; 05.17%; 2850014.81; 1726819.51; 1123195.30;  1.08
Prefeitura Municipal de Piracaia - SP;  3538600;  SP;  26532; Urbanismo; 24.36%; 7004234.93; 3055394.35; 3948840.58; Educação; 20.61%; 21606429.87; 18265036.99; 3341392.88; Saúde; 10.69%; 12001713.28; 10268442.48; 1733270.80; Previdência Social; 07.34%; 2224355.47; 1034355.73; 1189999.74; Transporte; 05.43%; 84769.01; 965434.61; -880665.60;  1.05
Prefeitura Municipal de Senador Pompeu - CE;  2312700;  CE;  26600; Educação; 25.25%; 15146605.24; 18488485.17; -3341879.93; Saúde; 14.81%; 12344211.20; 10383929.01; 1960282.19; Administração; 11.89%; 3724192.41; 5298535.40; -1574342.99; Previdência Social; 08.65%; 0; 1145573.51; -1145573.51; Transporte; 06.43%; 117268.82; 968424.19; -851155.37;  1.06
Prefeitura Municipal de Anajatuba - MA;  2100709;  MA;  26618; Previdência Social; 18.66%; 3446350.96; 1145573.51; 2300777.45; Urbanismo; 13.77%; 1689360.16; 3387429.55; -1698069.39; Saúde; 13.43%; 8727884.38; 10383929.01; -1656044.63; Legislativa; 11.05%; 0; 1362877.92; -1362877.92; Desporto e Lazer; 06.93%; 1120543.66; 266058.25; 854485.41;  1.11
Prefeitura Municipal de Boquim - SE;  2800670;  SE;  26640; Administração; 35.53%; 14992227.16; 5298535.40; 9693691.76; Saúde; 21.75%; 4450590.78; 10383929.01; -5933338.23; Urbanismo; 11.50%; 249293.71; 3387429.55; -3138135.84; Educação; 07.79%; 16363679.80; 18488485.17; -2124805.37; Previdência Social; 04.20%; 0; 1145573.51; -1145573.51;  1.08
Prefeitura Municipal de Itapuranga - GO;  5211206;  GO;  26667; Educação; 38.40%; 10119571.58; 18488485.17; -8368913.59; Urbanismo; 11.56%; 5907518.03; 3387429.55; 2520088.48; Administração; 09.83%; 3156988.23; 5298535.40; -2141547.17; Previdência Social; 07.34%; 2745527.77; 1145573.51; 1599954.26; Saúde; 06.30%; 11757478.27; 10383929.01; 1373549.26;  1.12
Prefeitura Municipal de Olindina - BA;  2923100;  BA;  26722; Saúde; 26.65%; 7521962.46; 10431650.54; -2909688.08; Administração; 14.58%; 3822560.28; 5414073.06; -1591512.78; Previdência Social; 11.01%; 0; 1202538.19; -1202538.19; Transporte; 08.85%; 39056.13; 1005556.11; -966499.98; Urbanismo; 06.46%; 4058072.26; 3352939.45; 705132.81;  1.03
Prefeitura Municipal de Miracema - RJ;  3303005;  RJ;  26724; Administração; 23.90%; 14530367.39; 5190741.17; 9339626.22; Previdência Social; 16.09%; 7487775.49; 1202538.19; 6285237.30; Saúde; 15.22%; 16363516.98; 10415051.63; 5948465.35; Educação; 12.77%; 13639405.63; 18629906.02; -4990500.39; Gestão Ambiental; 11.83%; 4848508.76; 224993.43; 4623515.33;  1.06
Prefeitura Municipal de Paty do Alferes - RJ;  3303856;  RJ;  26758; Administração; 28.93%; 13731467.62; 5190741.17; 8540726.45; Saúde; 26.51%; 18242505.07; 10415051.63; 7827453.44; Previdência Social; 05.91%; 2947670.92; 1202538.19; 1745132.73; Educação; 05.86%; 16900484.30; 18629906.02; -1729421.72; Urbanismo; 05.76%; 1832858.04; 3534895.78; -1702037.74;  1.07
Prefeitura Municipal de Pombos - PE;  2611309;  PE;  26779; Previdência Social; 23.08%; 4654932.92; 1202538.19; 3452394.73; Educação; 16.03%; 16232973.44; 18629906.02; -2396932.58; Saúde; 12.24%; 8584498.46; 10415051.63; -1830553.17; Administração; 10.95%; 3552803.34; 5190741.17; -1637937.83; Transporte; 06.62%; 0; 989842.48; -989842.48;  1.12
Prefeitura Municipal de Ubatã - BA;  2932309;  BA;  26787; Educação; 33.49%; 11675484.08; 18586251.51; -6910767.43; Saúde; 16.20%; 7176634.93; 10518538.33; -3341903.40; Administração; 08.49%; 3505235.68; 5256525.57; -1751289.89; Urbanismo; 07.73%; 4971721.48; 3376289.13; 1595432.35; Previdência Social; 06.73%; 0; 1388457.51; -1388457.51;  1.00
Prefeitura Municipal de Rorainópolis - RR;  1400472;  RR;  26811; Saneamento; 11.70%; 2808808.95; 741416.77; 2067392.18; Saúde; 10.97%; 8343510.04; 10281068.72; -1937558.68; Educação; 10.80%; 20662449.74; 18754529.96; 1907919.78; Energia; 10.23%; 1906864.73; 100136.87; 1806727.86; Administração; 09.90%; 3538661.88; 5287982.92; -1749321.04;  1.14
Prefeitura Municipal de Nepomuceno - MG;  3144607;  MG;  26812; Educação; 47.03%; 9111374.36; 18754529.96; -9643155.60; Saneamento; 08.50%; 2483576.41; 741416.77; 1742159.64; Previdência Social; 06.55%; 0; 1342534.14; -1342534.14; Administração; 06.25%; 4005646.41; 5287982.92; -1282336.51; Urbanismo; 06.03%; 4722860.38; 3485530.67; 1237329.71;  1.14
Prefeitura Municipal de Caririaçu - CE;  2303204;  CE;  26840; Urbanismo; 23.95%; 1462310.48; 3485530.67; -2023220.19; Despesas (Intraorçamentárias); 16.54%; 1830903.77; 433059.99; 1397843.78; Transporte; 10.97%; 92555.12; 1019369.73; -926814.61; Educação; 07.92%; 19423345.08; 18754529.96; 668815.12; Agricultura; 07.50%; 0; 633658.99; -633658.99;  1.15
Prefeitura Municipal de São José do Norte - RS;  4318507;  RS;  26853; Saúde; 27.69%; 16153564.03; 10281068.72; 5872495.31; Urbanismo; 18.05%; 7312753.75; 3485530.67; 3827223.08; Educação; 14.80%; 15615560.17; 18754529.96; -3138969.79; Administração; 10.47%; 7508942.94; 5287982.92; 2220960.02; Previdência Social; 06.33%; 0; 1342534.14; -1342534.14;  1.26
Prefeitura Municipal de Nerópolis - GO;  5214507;  GO;  26857; Administração; 43.13%; 21801146.82; 5287982.92; 16513163.90; Saúde; 19.44%; 17723168.36; 10281068.72; 7442099.64; Previdência Social; 11.48%; 5735859.75; 1342534.14; 4393325.61; Urbanismo; 04.37%; 5157752.73; 3485530.67; 1672222.06; Legislativa; 03.40%; 2702306.73; 1401743.12; 1300563.61;  1.28
Prefeitura Municipal de Miranda - MS;  5005608;  MS;  26890; Administração; 35.42%; 11109288.28; 5287982.92; 5821305.36; Saúde; 13.09%; 12432989.93; 10281068.72; 2151921.21; Educação; 08.23%; 20107541.40; 18754529.96; 1353011.44; Previdência Social; 08.17%; 0; 1342534.14; -1342534.14; Legislativa; 05.79%; 2353510.81; 1401743.12; 951767.69;  1.19
Prefeitura Municipal de Conchal - SP;  3512209;  SP;  26914; Saúde; 32.34%; 16568410.11; 10281068.72; 6287341.39; Encargos Especiais; 10.73%; 2938858.21; 852953.82; 2085904.39; Segurança Pública; 10.68%; 2334505.65; 257259.88; 2077245.77; Previdência Social; 08.35%; 2965080.33; 1342534.14; 1622546.19; Saneamento; 07.39%; 2177463.38; 741416.77; 1436046.61;  1.07
Prefeitura Municipal de Jarinu - SP;  3525201;  SP;  26921; Saúde; 29.27%; 23706685.04; 10281068.72; 13425616.32; Urbanismo; 19.62%; 12482541.21; 3485530.67; 8997010.54; Educação; 15.82%; 26010464.30; 18754529.96; 7255934.34; Administração; 12.52%; 11029116.69; 5287982.92; 5741133.77; Desporto e Lazer; 03.53%; 1896881.55; 279718.91; 1617162.64;  1.24
Prefeitura Municipal de Nova Mamoré - RO;  1100338;  RO;  26925; Urbanismo; 16.93%; 485407.35; 3485530.67; -3000123.32; Educação; 16.23%; 15877639.71; 18754529.96; -2876890.25; Administração; 15.60%; 8052002.29; 5287982.92; 2764019.37; Legislativa; 07.91%; 0; 1401743.12; -1401743.12; Judiciária; 07.70%; 1387464.58; 22819.63; 1364644.95;  1.11
Prefeitura Municipal de Solânea - PB;  2516003;  PB;  26925; Educação; 39.45%; 13041379.41; 18754529.96; -5713150.55; Administração; 17.72%; 2721172.98; 5287982.92; -2566809.94; Urbanismo; 06.91%; 2484312.95; 3485530.67; -1001217.72; Transporte; 06.89%; 21488.80; 1019369.73; -997880.93; Previdência Social; 05.62%; 529169.27; 1342534.14; -813364.87;  1.06
Prefeitura Municipal de Coração de Jesus - MG;  3118809;  MG;  26933; Educação; 55.36%; 7841141.44; 18754529.96; -10913388.52; Saúde; 14.74%; 13187583.33; 10281068.72; 2906514.61; Administração; 08.19%; 3673911.51; 5287982.92; -1614071.41; Urbanismo; 03.62%; 2772275.65; 3485530.67; -713255.02; Encargos Especiais; 03.54%; 1550294.84; 852953.82; 697341.02;  1.06
Prefeitura Municipal de Mundo Novo - BA;  2922102;  BA;  26935; Educação; 24.91%; 14606737.95; 18754529.96; -4147792.01; Saúde; 14.12%; 7930866.63; 10281068.72; -2350202.09; Administração; 10.02%; 3620081.99; 5287982.92; -1667900.93; Previdência Social; 08.06%; 0; 1342534.14; -1342534.14; Urbanismo; 07.52%; 4737615.08; 3485530.67; 1252084.41;  1.22
Prefeitura Municipal de Lagoa Seca - PB;  2508307;  PB;  26950; Educação; 25.69%; 14208614.53; 18754529.96; -4545915.43; Administração; 18.95%; 1933370.88; 5287982.92; -3354612.04; Previdência Social; 16.55%; 4271131.85; 1342534.14; 2928597.71; Despesas (Intraorçamentárias); 06.22%; 1533808.18; 433059.99; 1100748.19; Urbanismo; 06.14%; 2398987.23; 3485530.67; -1086543.44;  1.12
Prefeitura Municipal de Cândido Sales - BA;  2906709;  BA;  26952; Educação; 42.39%; 23803564.92; 18754529.96; 5049034.96; Previdência Social; 11.27%; 0; 1342534.14; -1342534.14; Urbanismo; 09.10%; 2401447.22; 3485530.67; -1084083.45; Transporte; 08.55%; 750.00; 1019369.73; -1018619.73; Saúde; 05.52%; 10938051.17; 10281068.72; 656982.45;  1.09
Prefeitura Municipal de Limoeiro do Ajuru - PA;  1504000;  PA;  26961; Educação; 22.26%; 22527987.17; 18297829.25; 4230157.92; Saúde; 17.44%; 7207247.87; 10520657.33; -3313409.46; Administração; 15.92%; 2675018.67; 5699843.76; -3024825.09; Urbanismo; 10.83%; 1427036.55; 3484085.56; -2057049.01; Previdência Social; 07.79%; 0; 1480207.51; -1480207.51;  1.05
Prefeitura Municipal de Miranda do Norte - MA;  2106755;  MA;  26979; Administração; 24.29%; 11981429.92; 5621908.56; 6359521.36; Saúde; 15.99%; 14703946.56; 10516370.90; 4187575.66; Educação; 15.97%; 22630185.18; 18449186.51; 4180998.67; Urbanismo; 12.14%; 308032.50; 3485990.59; -3177958.09; Legislativa; 05.29%; 0; 1385340.59; -1385340.59;  1.22
Prefeitura Municipal de Pitangui - MG;  3151404;  MG;  27040; Educação; 50.25%; 7751864.04; 18449186.51; -10697322.47; Administração; 14.01%; 2638635.85; 5621908.56; -2983272.71; Previdência Social; 06.00%; 2610716.91; 1334209.22; 1276507.69; Gestão Ambiental; 05.14%; 1328071.97; 234031.14; 1094040.83; Assistência Social; 03.33%; 1055873.40; 1764757.95; -708884.55;  1.10
Prefeitura Municipal de Anajás - PA;  1500701;  PA;  27051; Educação; 46.96%; 32286082.32; 17601832.35; 14684249.97; Urbanismo; 11.72%; 65144.66; 3729991.50; -3664846.84; Administração; 10.88%; 8792286.48; 5389808.75; 3402477.73; Saúde; 08.15%; 8063305.19; 10610408.00; -2547102.81; Legislativa; 04.69%; 0; 1465012.80; -1465012.80;  1.05
Prefeitura Municipal de Jardim - CE;  2307106;  CE;  27069; Educação; 27.18%; 21676752.94; 18054731.09; 3622021.85; Urbanismo; 19.62%; 969055.93; 3583083.49; -2614027.56; Saúde; 13.69%; 8820062.01; 10644324.12; -1824262.11; Previdência Social; 06.96%; 482758.75; 1409904.25; -927145.50; Transporte; 05.68%; 194577.77; 951151.27; -756573.50;  1.03
Prefeitura Municipal de Campos Sales - CE;  2302701;  CE;  27077; Administração; 30.97%; 11951161.10; 5472603.55; 6478557.55; Saúde; 11.75%; 8094287.45; 10552124.04; -2457836.59; Educação; 11.44%; 15539644.78; 17932903.69; -2393258.91; Transporte; 08.16%; 2662329.77; 954685.78; 1707643.99; Previdência Social; 06.72%; 0; 1404813.03; -1404813.03;  1.09
Prefeitura Municipal de Taquari - RS;  4321303;  RS;  27084; Educação; 26.30%; 10992557.83; 17932903.69; -6940345.86; Administração; 26.09%; 12357474.15; 5472603.55; 6884870.60; Saúde; 14.90%; 14484389.83; 10552124.04; 3932265.79; Gestão Ambiental; 04.53%; 1316518.28; 119754.07; 1196764.21; Assistência Social; 03.74%; 792919.27; 1780158.36; -987239.09;  1.06
Prefeitura Municipal de Extremoz - RN;  2403608;  RN;  27107; Administração; 46.45%; 22819943.90; 5472603.55; 17347340.35; Educação; 11.17%; 22104653.81; 17932903.69; 4171750.12; Saúde; 10.55%; 14491875.41; 10552124.04; 3939751.37; Urbanismo; 08.30%; 357703.19; 3456017.49; -3098314.30; Previdência Social; 03.76%; 0; 1404813.03; -1404813.03;  1.20
Prefeitura Municipal de Bela Vista de Goiás - GO;  5203302;  GO;  27112; Saúde; 18.52%; 14567409.54; 10552124.04; 4015285.50; Educação; 18.29%; 13966707.04; 17932903.69; -3966196.65; Administração; 11.52%; 7970535.41; 5472603.55; 2497931.86; Encargos Especiais; 10.36%; 3117928.94; 870496.52; 2247432.42; Assistência Social; 06.80%; 3255009.07; 1780158.36; 1474850.71;  1.08
Prefeitura Municipal de Areia Branca - RN;  2401107;  RN;  27115; Administração; 32.09%; 13816133.37; 5472603.55; 8343529.82; Previdência Social; 14.92%; 5283786.97; 1404813.03; 3878973.94; Urbanismo; 11.04%; 6327239.22; 3456017.49; 2871221.73; Saúde; 09.35%; 12984075.70; 10552124.04; 2431951.66; Legislativa; 05.31%; 0; 1379897.12; -1379897.12;  1.41
Prefeitura Municipal de Laranjal Paulista - SP;  3526407;  SP;  27122; Saúde; 26.63%; 17071150.13; 10552124.04; 6519026.09; Educação; 20.73%; 23005750.37; 17932903.69; 5072846.68; Urbanismo; 10.34%; 5987841.67; 3456017.49; 2531824.18; Assistência Social; 07.10%; 3517788.58; 1780158.36; 1737630.22; Previdência Social; 05.74%; 0; 1404813.03; -1404813.03;  1.11
Prefeitura Municipal de Santana - BA;  2928208;  BA;  27132; Administração; 21.71%; 8274545.26; 5472603.55; 2801941.71; Educação; 12.54%; 16314874.01; 17932903.69; -1618029.68; Previdência Social; 10.88%; 0; 1404813.03; -1404813.03; Urbanismo; 10.26%; 2131721.46; 3456017.49; -1324296.03; Saúde; 08.43%; 9463666.79; 10552124.04; -1088457.25;  1.13
Prefeitura Municipal de Campo Magro - PR;  4104253;  PR;  27143; Administração; 41.43%; 14600046.95; 5472603.55; 9127443.40; Educação; 19.91%; 13546179.39; 17932903.69; -4386724.30; Previdência Social; 06.38%; 0; 1404813.03; -1404813.03; Legislativa; 06.26%; 0; 1379897.12; -1379897.12; Saneamento; 04.30%; 0; 947851.15; -947851.15;  1.15
Prefeitura Municipal de Anchieta - ES;  3200409;  ES;  27145; Educação; 23.82%; 76739729.27; 17932903.69; 58806825.58; Saúde; 21.09%; 62631689.21; 10552124.04; 52079565.17; Administração; 11.86%; 34747204.09; 5472603.55; 29274600.54; Urbanismo; 10.90%; 30374234.79; 3456017.49; 26918217.30; Saneamento; 05.07%; 13473347.37; 947851.15; 12525496.22;  1.15
Prefeitura Municipal de Cocal - PI;  2202703;  PI;  27163; Educação; 19.76%; 20028479.31; 17932903.69; 2095575.62; Urbanismo; 17.25%; 1626465.91; 3456017.49; -1829551.58; Previdência Social; 13.24%; 0; 1404813.03; -1404813.03; Assistência Social; 10.82%; 632866.77; 1780158.36; -1147291.59; Encargos Especiais; 08.21%; 0; 870496.52; -870496.52;  1.11
Prefeitura Municipal de Porto Calvo - AL;  2707305;  AL;  27171; Urbanismo; 14.51%; 5458558.44; 3456017.49; 2002540.95; Previdência Social; 14.24%; 3370392.66; 1404813.03; 1965579.63; Saúde; 13.37%; 12397337.02; 10552124.04; 1845212.98; Despesas (Intraorçamentárias); 12.88%; 2370932.85; 593800.76; 1777132.09; Administração; 07.63%; 6525808.32; 5472603.55; 1053204.77;  1.09
Prefeitura Municipal de Redenção - CE;  2311603;  CE;  27182; Previdência Social; 21.86%; 4389089.78; 1404813.03; 2984276.75; Saúde; 19.32%; 13189586.80; 10552124.04; 2637462.76; Urbanismo; 12.73%; 1718090.64; 3456017.49; -1737926.85; Saneamento; 06.48%; 62662.17; 947851.15; -885188.98; Transporte; 05.91%; 147656.99; 954685.78; -807028.79;  1.06
Prefeitura Municipal de Boca da Mata - AL;  2701001;  AL;  27185; Urbanismo; 18.82%; 6347474.54; 3456017.49; 2891457.05; Saúde; 15.77%; 12974819.24; 10552124.04; 2422695.20; Administração; 10.88%; 7144759.32; 5472603.55; 1672155.77; Previdência Social; 10.13%; 2961106.15; 1404813.03; 1556293.12; Encargos Especiais; 05.67%; 0; 870496.52; -870496.52;  1.22
Prefeitura Municipal de Presidente Tancredo Neves - BA;  2925758;  BA;  27187; Educação; 16.02%; 20185555.20; 17932903.69; 2252651.51; Saúde; 14.54%; 8506629.77; 10552124.04; -2045494.27; Urbanismo; 10.88%; 1925611.70; 3456017.49; -1530405.79; Previdência Social; 09.99%; 0; 1404813.03; -1404813.03; Assistência Social; 08.70%; 3004029.26; 1780158.36; 1223870.90;  1.30
Prefeitura Municipal de Taquaritinga do Norte - PE;  2615003;  PE;  27188; Educação; 30.45%; 13953424.48; 17932903.69; -3979479.21; Saúde; 20.80%; 7833853.02; 10552124.04; -2718271.02; Transporte; 07.26%; 5900.00; 954685.78; -948785.78; Saneamento; 07.06%; 25860.97; 947851.15; -921990.18; Encargos Especiais; 06.66%; 0; 870496.52; -870496.52;  1.07
Prefeitura Municipal de Castro Alves - BA;  2907301;  BA;  27194; Administração; 27.70%; 10670799.28; 5472603.55; 5198195.73; Urbanismo; 12.76%; 1061330.84; 3456017.49; -2394686.65; Saúde; 11.23%; 8444736.88; 10552124.04; -2107387.16; Educação; 08.85%; 19593097.61; 17932903.69; 1660193.92; Previdência Social; 07.49%; 0; 1404813.03; -1404813.03;  1.14
Prefeitura Municipal de Itacaré - BA;  2914901;  BA;  27198; Administração; 33.28%; 12886954.49; 5472603.55; 7414350.94; Saúde; 21.14%; 5841662.59; 10552124.04; -4710461.45; Educação; 10.41%; 20253283.78; 17932903.69; 2320380.09; Assistência Social; 07.62%; 82556.35; 1780158.36; -1697602.01; Previdência Social; 06.30%; 0; 1404813.03; -1404813.03;  1.20
Prefeitura Municipal de Marapanim - PA;  1504406;  PA;  27262; Educação; 28.63%; 25214810.60; 17932903.69; 7281906.91; Urbanismo; 13.21%; 94844.11; 3456017.49; -3361173.38; Saúde; 11.63%; 7592645.71; 10552124.04; -2959478.33; Administração; 10.83%; 8226480.49; 5472603.55; 2753876.94; Previdência Social; 05.52%; 0; 1404813.03; -1404813.03;  1.13
Prefeitura Municipal de Barcelos - AM;  1300409;  AM;  27273; Educação; 34.47%; 9277659.99; 17932903.69; -8655243.70; Urbanismo; 16.70%; 7649498.80; 3456017.49; 4193481.31; Saúde; 11.96%; 7549487.05; 10552124.04; -3002636.99; Energia; 07.75%; 2076258.63; 130832.72; 1945425.91; Previdência Social; 05.59%; 0; 1404813.03; -1404813.03;  1.11
