###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Guariba - SP;  3518602;  SP;  38128; Educação; 36.85%; 35005445.24; 22742084.40; 12263360.84; Saúde; 11.18%; 19272604.75; 15551605.44; 3720999.31; Gestão Ambiental; 10.47%; 3920412.22; 435398.80; 3485013.42; Previdência Social; 05.73%; 0; 1908579.61; -1908579.61; Administração; 05.31%; 5481113.01; 7248576.05; -1767463.04;  1.39
Prefeitura Municipal de Itaitinga - CE;  2306256;  CE;  38131; Urbanismo; 15.72%; 7500241.27; 5095768.74; 2404472.53; Administração; 14.12%; 5089813.62; 7248576.05; -2158762.43; Educação; 13.62%; 24824703.89; 22742084.40; 2082619.49; Legislativa; 11.22%; 0; 1715041.96; -1715041.96; Saneamento; 08.09%; 23384.92; 1261219.28; -1237834.36;  1.21
Prefeitura Municipal de Santa Helena de Goiás - GO;  5219308;  GO;  38188; Saúde; 23.66%; 21215877.26; 15551605.44; 5664271.82; Educação; 20.50%; 17834024.85; 22742084.40; -4908059.55; Administração; 14.35%; 10682989.02; 7248576.05; 3434412.97; Assistência Social; 07.29%; 3954122.42; 2209770.39; 1744352.03; Legislativa; 06.07%; 3168411.94; 1715041.96; 1453369.98;  1.19
Prefeitura Municipal de Tarauacá - AC;  1200609;  AC;  38201; Educação; 25.85%; 29786213.66; 22739482.44; 7046731.22; Saúde; 20.17%; 10199054.02; 15697125.08; -5498071.06; Administração; 10.29%; 4468776.07; 7272971.73; -2804195.66; Previdência Social; 07.00%; 0; 1908579.61; -1908579.61; Essencial à Justiça; 05.14%; 1414272.45; 13835.25; 1400437.20;  1.09
Prefeitura Municipal de Nova Mutum - MT;  5106224;  MT;  38206; Saúde; 22.70%; 26996545.01; 15561593.40; 11434951.61; Administração; 17.47%; 16000954.02; 7201385.62; 8799568.40; Educação; 13.90%; 29919827.39; 22916840.52; 7002986.87; Saneamento; 11.18%; 6893162.52; 1261219.28; 5631943.24; Transporte; 08.96%; 5783855.61; 1271593.06; 4512262.55;  1.11
Prefeitura Municipal de Várzea da Palma - MG;  3170800;  MG;  38213; Educação; 38.62%; 15670885.91; 22916840.52; -7245954.61; Saúde; 12.30%; 17868418.70; 15561593.40; 2306825.30; Saneamento; 06.72%; 0; 1261219.28; -1261219.28; Despesas (Intraorçamentárias); 06.13%; 542.97; 1150713.40; -1150170.43; Urbanismo; 05.91%; 4060375.31; 5168479.18; -1108103.87;  1.23
Prefeitura Municipal de Aliança - PE;  2600708;  PE;  38248; Previdência Social; 32.05%; 9777769.65; 1886634.87; 7891134.78; Saúde; 22.01%; 10140535.66; 15561593.40; -5421057.74; Administração; 10.32%; 4660335.21; 7201385.62; -2541050.41; Transporte; 05.16%; 270.00; 1271593.06; -1271323.06; Encargos Especiais; 05.13%; 2597571.51; 1334918.47; 1262653.04;  1.29
Prefeitura Municipal de Santa Maria de Jetibá - ES;  3204559;  ES;  38290; Transporte; 36.09%; 12425828.43; 1140913.77; 11284914.66; Saúde; 20.57%; 21913453.00; 15480051.85; 6433401.15; Legislativa; 04.30%; 3065210.70; 1720020.44; 1345190.26; Saneamento; 04.03%; 0; 1261219.28; -1261219.28; Despesas (Intraorçamentárias); 03.79%; 0; 1184293.63; -1184293.63;  1.07
Prefeitura Municipal de Promissão - SP;  3541604;  SP;  38380; Administração; 39.86%; 18543008.70; 7218829.52; 11324179.18; Urbanismo; 14.12%; 9286165.61; 5273843.33; 4012322.28; Previdência Social; 06.76%; 0; 1919732.19; -1919732.19; Agricultura; 04.92%; 2170855.07; 771685.16; 1399169.91; Saneamento; 04.44%; 0; 1261219.28; -1261219.28;  1.11
Prefeitura Municipal de Itiúba - BA;  2917003;  BA;  38413; Educação; 32.06%; 31452659.10; 22652098.24; 8800560.86; Saúde; 21.44%; 9884504.55; 15770066.17; -5885561.62; Urbanismo; 06.16%; 3718167.40; 5410184.09; -1692016.69; Previdência Social; 06.03%; 261999.39; 1915989.34; -1653989.95; Administração; 05.27%; 8694231.30; 7248809.56; 1445421.74;  1.02
Prefeitura Municipal de Benjamin Constant - AM;  1300607;  AM;  38533; Educação; 38.97%; 33569492.52; 22868789.16; 10700703.36; Saúde; 18.01%; 10790470.68; 15735259.99; -4944789.31; Administração; 08.38%; 9606837.66; 7306287.14; 2300550.52; Urbanismo; 07.01%; 3514692.57; 5440862.27; -1926169.70; Transporte; 04.87%; 0; 1337042.83; -1337042.83;  1.22
Prefeitura Municipal de Santa Cruz - RN;  2411205;  RN;  38538; Educação; 36.44%; 13794365.56; 23037845.22; -9243479.66; Gestão Ambiental; 13.39%; 3761184.92; 365658.93; 3395525.99; Saúde; 10.90%; 18417932.37; 15652471.87; 2765460.50; Previdência Social; 07.54%; 0; 1912983.40; -1912983.40; Agricultura; 05.76%; 2223589.59; 761632.23; 1461957.36;  1.08
Prefeitura Municipal de São Miguel do Oeste - SC;  4217204;  SC;  38575; Transporte; 17.54%; 6329577.11; 1312839.60; 5016737.51; Saúde; 15.96%; 20280469.34; 15715315.69; 4565153.65; Assistência Social; 08.53%; 4681789.71; 2241063.67; 2440726.04; Previdência Social; 06.64%; 0; 1899565.83; -1899565.83; Encargos Especiais; 05.48%; 2891117.54; 1323027.64; 1568089.90;  1.30
Prefeitura Municipal de Pedreiras - MA;  2108207;  MA;  38582; Saúde; 20.09%; 20637973.81; 15715315.69; 4922658.12; Previdência Social; 17.40%; 6161683.31; 1899565.83; 4262117.48; Urbanismo; 13.86%; 8697657.70; 5300663.73; 3396993.97; Educação; 13.57%; 19674089.17; 22999738.37; -3325649.20; Transporte; 05.21%; 36645.61; 1312839.60; -1276193.99;  1.20
Prefeitura Municipal de Goianira - GO;  5208806;  GO;  38607; Administração; 25.55%; 918559.62; 7295745.72; -6377186.10; Educação; 12.52%; 26124112.36; 22999738.37; 3124373.99; Urbanismo; 10.92%; 8026147.73; 5300663.73; 2725484.00; Transporte; 08.57%; 3452609.25; 1312839.60; 2139769.65; Previdência Social; 07.20%; 3697147.56; 1899565.83; 1797581.73;  1.26
Prefeitura Municipal de Borba - AM;  1300805;  AM;  38688; Urbanismo; 32.70%; 17284751.30; 5093493.19; 12191258.11; Educação; 28.51%; 33521900.50; 22893465.76; 10628434.74; Saúde; 10.33%; 11914597.25; 15766590.72; -3851993.47; Previdência Social; 05.29%; 0; 1973453.38; -1973453.38; Administração; 04.37%; 5673781.36; 7304172.67; -1630391.31;  1.09
Prefeitura Municipal de Porteirinha - MG;  3152204;  MG;  38709; Educação; 27.73%; 18120380.15; 23313409.30; -5193029.15; Saúde; 16.07%; 12772755.30; 15782449.67; -3009694.37; Administração; 12.73%; 4935349.56; 7318853.17; -2383503.61; Previdência Social; 08.94%; 256623.84; 1930215.71; -1673591.87; Despesas (Intraorçamentárias); 06.56%; 0; 1227951.63; -1227951.63;  1.06
Prefeitura Municipal de Esperantina - PI;  2203701;  PI;  38749; Saúde; 26.86%; 9345786.70; 15720096.91; -6374310.21; Urbanismo; 17.18%; 1269602.27; 5346285.51; -4076683.24; Educação; 10.93%; 20794121.95; 23386997.74; -2592875.79; Legislativa; 07.32%; 0; 1737823.92; -1737823.92; Transporte; 05.52%; 0; 1309747.25; -1309747.25;  1.15
Prefeitura Municipal de Dois Vizinhos - PR;  4107207;  PR;  38768; Saúde; 29.48%; 25012358.61; 15720096.91; 9292261.70; Educação; 10.91%; 19949645.50; 23386997.74; -3437352.24; Urbanismo; 09.13%; 8225322.28; 5346285.51; 2879036.77; Transporte; 08.57%; 4011477.98; 1309747.25; 2701730.73; Encargos Especiais; 06.95%; 3484111.05; 1294260.40; 2189850.65;  1.13
Prefeitura Municipal de Salinópolis - PA;  1506203;  PA;  38819; Saúde; 20.87%; 10589970.28; 15768073.19; -5178102.91; Educação; 15.85%; 19540025.11; 23471696.72; -3931671.61; Urbanismo; 10.25%; 7866800.53; 5322481.36; 2544319.17; Administração; 09.26%; 5008497.07; 7305760.78; -2297263.71; Previdência Social; 07.88%; 0; 1955228.55; -1955228.55;  1.10
Prefeitura Municipal de São Francisco do Conde - BA;  2929206;  BA;  38838; Administração; 29.98%; 120630861.65; 7270904.52; 113359957.13; Educação; 21.21%; 103577344.89; 23364549.49; 80212795.40; Saúde; 15.82%; 75412612.34; 15614014.89; 59798597.45; Assistência Social; 06.78%; 27852701.59; 2233794.72; 25618906.87; Urbanismo; 06.71%; 30730062.11; 5344116.33; 25385945.78;  1.15
Prefeitura Municipal de Paiçandu - PR;  4117503;  PR;  38846; Educação; 27.00%; 17524514.62; 23535190.18; -6010675.56; Saúde; 13.95%; 12506126.84; 15612672.59; -3106545.75; Previdência Social; 08.64%; 0; 1923531.38; -1923531.38; Legislativa; 07.87%; 0; 1751986.97; -1751986.97; Encargos Especiais; 05.75%; 0; 1280528.99; -1280528.99;  1.08
Prefeitura Municipal de Bom Jardim - PE;  2602209;  PE;  38871; Urbanismo; 25.59%; 431565.06; 5421189.31; -4989624.25; Saúde; 17.13%; 12330445.28; 15670184.75; -3339739.47; Educação; 10.46%; 21683701.28; 23722774.25; -2039072.97; Previdência Social; 08.38%; 3610159.61; 1976814.12; 1633345.49; Saneamento; 06.35%; 0; 1239117.09; -1239117.09;  1.07
Prefeitura Municipal de Lajedo - PE;  2608800;  PE;  38898; Educação; 26.66%; 30032183.95; 23453113.52; 6579070.43; Saúde; 19.79%; 11006861.93; 15891755.70; -4884893.77; Administração; 13.40%; 4275862.46; 7582098.13; -3306235.67; Previdência Social; 08.42%; 4047575.16; 1970565.33; 2077009.83; Urbanismo; 05.49%; 4061586.76; 5416147.70; -1354560.94;  1.04
Prefeitura Municipal de Rio Pardo - RS;  4315701;  RS;  38899; Saúde; 28.80%; 27123264.13; 15896318.69; 11226945.44; Educação; 20.35%; 15674666.99; 23605547.67; -7930880.68; Encargos Especiais; 15.90%; 7555359.37; 1358891.26; 6196468.11; Urbanismo; 05.60%; 3247083.02; 5429915.08; -2182832.06; Administração; 05.40%; 5443587.09; 7548181.91; -2104594.82;  1.29
Prefeitura Municipal de Arcos - MG;  3104205;  MG;  38946; Saúde; 27.11%; 21382698.69; 15896318.69; 5486380.00; Encargos Especiais; 20.91%; 5591110.08; 1358891.26; 4232218.82; Administração; 09.10%; 9390800.01; 7548181.91; 1842618.10; Despesas (Intraorçamentárias); 06.01%; 0; 1215601.61; -1215601.61; Transporte; 05.14%; 2359502.35; 1318765.74; 1040736.61;  1.16
Prefeitura Municipal de Itaberaí - GO;  5210406;  GO;  38983; Assistência Social; 29.31%; 8036388.43; 2252505.49; 5783882.94; Saúde; 11.04%; 18074508.88; 15896318.69; 2178190.19; Previdência Social; 07.39%; 3486498.72; 2028387.83; 1458110.89; Encargos Especiais; 06.89%; 0; 1358891.26; -1358891.26; Legislativa; 06.74%; 3104089.60; 1773707.38; 1330382.22;  1.13
Prefeitura Municipal de Guaraciaba do Norte - CE;  2305001;  CE;  38995; Educação; 25.03%; 29467143.00; 23518326.99; 5948816.01; Saúde; 21.57%; 10911282.82; 16039058.06; -5127775.24; Previdência Social; 08.99%; 0; 2136569.98; -2136569.98; Despesas (Intraorçamentárias); 05.39%; 0; 1280531.84; -1280531.84; Assistência Social; 05.36%; 1014572.00; 2289191.72; -1274619.72;  1.07
Prefeitura Municipal de Igarapé - MG;  3130101;  MG;  39045; Gestão Ambiental; 12.23%; 3911291.18; 422297.70; 3488993.48; Saúde; 11.97%; 19446585.84; 16031753.18; 3414832.66; Educação; 11.06%; 20494388.91; 23650484.76; -3156095.85; Indústria; 10.52%; 3064530.00; 62348.34; 3002181.66; Previdência Social; 07.49%; 0; 2136569.98; -2136569.98;  1.20
Prefeitura Municipal de Curitibanos - SC;  4204806;  SC;  39061; Educação; 19.26%; 18164326.46; 23845222.97; -5680896.51; Previdência Social; 15.17%; 6596889.71; 2120960.04; 4475929.67; Urbanismo; 14.27%; 9550386.41; 5341441.81; 4208944.60; Despesas (Intraorçamentárias); 13.18%; 5210438.36; 1324114.31; 3886324.05; Administração; 05.83%; 6057315.88; 7777664.36; -1720348.48;  1.06
Prefeitura Municipal de Itaqui - RS;  4310603;  RS;  39129; Administração; 38.72%; 30197377.92; 7780376.51; 22417001.41; Saúde; 21.54%; 3707006.09; 16174580.11; -12467574.02; Previdência Social; 14.34%; 10466234.70; 2165326.46; 8300908.24; Urbanismo; 04.86%; 2560084.81; 5371846.68; -2811761.87; Legislativa; 02.87%; 3440738.95; 1777422.49; 1663316.46;  1.25
Prefeitura Municipal de Uruaçu - GO;  5221601;  GO;  39172; Educação; 25.86%; 14864563.15; 23786943.82; -8922380.67; Urbanismo; 15.11%; 158829.19; 5371846.68; -5213017.49; Habitação; 14.67%; 5088479.25; 27869.36; 5060609.89; Saúde; 10.71%; 19871251.67; 16174580.11; 3696671.56; Administração; 05.75%; 9762919.83; 7780376.51; 1982543.32;  1.21
Prefeitura Municipal de Novo Horizonte - SP;  3533502;  SP;  39191; Educação; 26.78%; 31632590.88; 23786943.82; 7845647.06; Gestão Ambiental; 11.11%; 3679587.96; 423396.39; 3256191.57; Administração; 10.88%; 10968579.99; 7780376.51; 3188203.48; Assistência Social; 07.75%; 4587923.99; 2318657.73; 2269266.26; Saúde; 07.73%; 18438332.75; 16174580.11; 2263752.64;  1.15
Prefeitura Municipal de Socorro - SP;  3552106;  SP;  39227; Saúde; 26.10%; 21472012.02; 16123743.12; 5348268.90; Comércio e Serviços; 11.15%; 2584303.49; 299956.25; 2284347.24; Previdência Social; 10.57%; 0; 2165326.46; -2165326.46; Urbanismo; 07.58%; 7039593.51; 5487571.30; 1552022.21; Segurança Pública; 07.27%; 1666839.81; 176588.42; 1490251.39;  1.07
Prefeitura Municipal de Presidente Venceslau - SP;  3541505;  SP;  39337; Previdência Social; 25.18%; 16984264.36; 2025111.52; 14959152.84; Saneamento; 13.47%; 9136156.44; 1134276.03; 8001880.41; Encargos Especiais; 13.08%; 9197117.54; 1426409.31; 7770708.23; Educação; 11.30%; 17434540.53; 24147694.38; -6713153.85; Saúde; 09.73%; 22038435.89; 16256967.07; 5781468.82;  1.16
Prefeitura Municipal de Casimiro de Abreu - RJ;  3301306;  RJ;  39414; Saúde; 31.37%; 79967945.03; 16256967.07; 63710977.96; Administração; 20.17%; 48761084.53; 7793019.07; 40968065.46; Urbanismo; 11.62%; 29158173.38; 5559735.95; 23598437.43; Saneamento; 07.26%; 15875912.29; 1134276.03; 14741636.26; Educação; 06.56%; 37473163.61; 24147694.38; 13325469.23;  1.24
Prefeitura Municipal de Guaíra - SP;  3517406;  SP;  39567; Administração; 26.14%; 25377828.89; 7635710.40; 17742118.49; Saúde; 16.90%; 27571809.03; 16104973.12; 11466835.91; Educação; 11.62%; 32198789.04; 24311830.24; 7886958.80; Previdência Social; 10.27%; 8893675.72; 1925503.71; 6968172.01; Urbanismo; 06.56%; 9892016.32; 5443600.12; 4448416.20;  1.07
Prefeitura Municipal de Altos - PI;  2200400;  PI;  39625; Urbanismo; 23.91%; 1075701.63; 5590923.51; -4515221.88; Saúde; 12.82%; 14035383.27; 16457079.22; -2421695.95; Educação; 12.37%; 22149719.96; 24485273.08; -2335553.12; Legislativa; 09.82%; 0; 1853890.96; -1853890.96; Encargos Especiais; 07.44%; 24124.49; 1430035.22; -1405910.73;  1.10
Prefeitura Municipal de Juína - MT;  5105150;  MT;  39640; Educação; 24.18%; 16439159.64; 24399001.83; -7959842.19; Saúde; 22.11%; 23786113.96; 16505554.76; 7280559.20; Transporte; 10.77%; 4829060.27; 1283306.05; 3545754.22; Urbanismo; 08.96%; 2627439.87; 5577878.56; -2950438.69; Saneamento; 07.18%; 3553414.15; 1190437.88; 2362976.27;  1.21
Prefeitura Municipal de Andradas - MG;  3102605;  MG;  39761; Educação; 40.43%; 14320048.07; 24522034.15; -10201986.08; Previdência Social; 12.88%; 5228194.62; 1977867.72; 3250326.90; Administração; 12.60%; 4704529.27; 7883282.01; -3178752.74; Despesas (Intraorçamentárias); 04.26%; 2332043.94; 1256864.14; 1075179.80; Urbanismo; 04.23%; 6635359.82; 5569147.61; 1066212.21;  1.08
Prefeitura Municipal de Tietê - SP;  3554508;  SP;  39765; Educação; 36.48%; 44162992.18; 24349183.35; 19813808.83; Saneamento; 15.22%; 9473979.48; 1210485.17; 8263494.31; Saúde; 09.51%; 21633171.68; 16470775.08; 5162396.60; Urbanismo; 09.31%; 10653566.55; 5596156.40; 5057410.15; Segurança Pública; 06.53%; 3745102.31; 198129.27; 3546973.04;  1.13
Prefeitura Municipal de Estreito - MA;  2104057;  MA;  39805; Urbanismo; 18.67%; 9388288.64; 5527607.62; 3860681.02; Transporte; 15.01%; 4367891.57; 1264197.10; 3103694.47; Previdência Social; 10.23%; 0; 2115688.01; -2115688.01; Saúde; 09.14%; 18555739.63; 16665924.65; 1889814.98; Legislativa; 09.00%; 0; 1861708.61; -1861708.61;  1.09
Prefeitura Municipal de Várzea Alegre - CE;  2314003;  CE;  39861; Educação; 21.77%; 21909096.15; 24674416.77; -2765320.62; Previdência Social; 16.66%; 0; 2115688.01; -2115688.01; Despesas (Intraorçamentárias); 10.16%; 0; 1290179.05; -1290179.05; Encargos Especiais; 09.10%; 495037.90; 1651360.19; -1156322.29; Saneamento; 08.90%; 87755.57; 1217970.99; -1130215.42;  1.06
Prefeitura Municipal de Guaramirim - SC;  4206504;  SC;  39869; Saúde; 31.96%; 28644332.09; 16913888.69; 11730443.40; Transporte; 20.70%; 8781633.51; 1186476.98; 7595156.53; Educação; 10.71%; 28631675.83; 24702593.27; 3929082.56; Saneamento; 08.34%; 4293550.64; 1232378.08; 3061172.56; Encargos Especiais; 06.77%; 4002452.84; 1517895.17; 2484557.67;  1.05
Prefeitura Municipal de Dom Pedrito - RS;  4306601;  RS;  39920; Despesas (Intraorçamentárias); 20.20%; 7235341.25; 1139135.18; 6096206.07; Educação; 18.42%; 19336657.06; 24895369.55; -5558712.49; Previdência Social; 18.31%; 7700691.87; 2175757.99; 5524933.88; Saúde; 12.00%; 13774223.61; 17395033.85; -3620810.24; Administração; 04.46%; 6690341.05; 8036045.41; -1345704.36;  1.08
Prefeitura Municipal de Itarema - CE;  2306553;  CE;  39955; Educação; 23.15%; 30396462.33; 25034046.19; 5362416.14; Administração; 20.38%; 3334410.59; 8055171.57; -4720760.98; Saúde; 18.43%; 12852335.76; 17121939.48; -4269603.72; Despesas (Intraorçamentárias); 12.25%; 3971058.29; 1133187.99; 2837870.30; Urbanismo; 05.37%; 4780356.02; 6023661.59; -1243305.57;  1.05
Prefeitura Municipal de Paraty - RJ;  3303807;  RJ;  39965; Saúde; 29.10%; 54575081.45; 17094319.37; 37480762.08; Urbanismo; 22.15%; 34583398.84; 6055468.30; 28527930.54; Administração; 14.86%; 27118634.73; 7983456.38; 19135178.35; Saneamento; 06.11%; 9094502.65; 1226898.01; 7867604.64; Educação; 05.78%; 32611973.18; 25172598.83; 7439374.35;  1.18
Prefeitura Municipal de Amarante do Maranhão - MA;  2100600;  MA;  39974; Administração; 15.05%; 4253553.47; 7983456.38; -3729902.91; Urbanismo; 10.44%; 8641894.96; 6055468.30; 2586426.66; Educação; 09.94%; 22708495.23; 25172598.83; -2464103.60; Habitação; 09.76%; 2457650.98; 40018.91; 2417632.07; Saúde; 08.90%; 19300432.07; 17094319.37; 2206112.70;  1.27
Prefeitura Municipal de Mangaratiba - RJ;  3302601;  RJ;  40008; Administração; 30.00%; 73574991.49; 7983456.38; 65591535.11; Educação; 16.48%; 61213532.14; 25172598.83; 36040933.31; Saúde; 15.37%; 50701325.42; 17094319.37; 33607006.05; Urbanismo; 15.01%; 38880215.10; 6055468.30; 32824746.80; Legislativa; 05.38%; 13655340.01; 1882770.65; 11772569.36;  1.41
Prefeitura Municipal de Ouro Preto do Oeste - RO;  1100155;  RO;  40010; Urbanismo; 20.12%; 710453.04; 6055468.30; -5345015.26; Administração; 19.02%; 13037732.36; 7983456.38; 5054275.98; Educação; 17.05%; 20641910.07; 25172598.83; -4530688.76; Saúde; 06.74%; 15304772.38; 17094319.37; -1789546.99; Previdência Social; 05.08%; 3502857.95; 2152337.70; 1350520.25;  1.18
Prefeitura Municipal de Colinas - MA;  2103505;  MA;  40097; Urbanismo; 24.47%; 805260.57; 6055468.30; -5250207.73; Administração; 10.26%; 10184037.95; 7983456.38; 2200581.57; Legislativa; 08.77%; 0; 1882770.65; -1882770.65; Educação; 07.01%; 23668267.32; 25172598.83; -1504331.51; Saúde; 06.51%; 18491173.95; 17094319.37; 1396854.58;  1.24
Prefeitura Municipal de Boa Esperança - MG;  3107109;  MG;  40155; Educação; 34.21%; 14550967.34; 25319542.28; -10768574.94; Previdência Social; 18.02%; 7799836.22; 2126856.90; 5672979.32; Saneamento; 12.02%; 4955314.35; 1172455.22; 3782859.13; Despesas (Intraorçamentárias); 09.44%; 4183654.66; 1212627.11; 2971027.55; Urbanismo; 08.96%; 3241784.22; 6062444.17; -2820659.95;  1.09
Prefeitura Municipal de São Manuel - SP;  3550100;  SP;  40200; Despesas (Intraorçamentárias); 23.22%; 8265772.63; 1272393.61; 6993379.02; Previdência Social; 16.49%; 7204825.34; 2238283.13; 4966542.21; Educação; 14.69%; 20683330.39; 25108983.56; -4425653.17; Saúde; 11.71%; 20559339.21; 17032337.94; 3527001.27; Saneamento; 03.87%; 0; 1164632.78; -1164632.78;  1.27
Prefeitura Municipal de São Mateus do Maranhão - MA;  2111508;  MA;  40341; Urbanismo; 20.22%; 1277200.00; 6039238.89; -4762038.89; Saúde; 16.87%; 13059347.04; 17032337.94; -3972990.90; Previdência Social; 09.51%; 0; 2238283.13; -2238283.13; Educação; 08.35%; 23143880.95; 25108983.56; -1965102.61; Legislativa; 08.01%; 0; 1885669.98; -1885669.98;  1.15
Prefeitura Municipal de Simão Dias - SE;  2807105;  SE;  40364; Saúde; 21.81%; 10706056.18; 17032337.94; -6326281.76; Urbanismo; 20.78%; 11371.00; 6039238.89; -6027867.89; Administração; 09.71%; 10773904.93; 7957718.37; 2816186.56; Previdência Social; 07.72%; 0; 2238283.13; -2238283.13; Encargos Especiais; 05.31%; 0; 1539010.91; -1539010.91;  1.30
Prefeitura Municipal de Bom Jardim - MA;  2102002;  MA;  40405; Educação; 21.53%; 31268544.30; 25108983.56; 6159560.74; Urbanismo; 14.19%; 1977742.77; 6039238.89; -4061496.12; Saúde; 12.39%; 13486454.31; 17032337.94; -3545883.63; Administração; 11.37%; 11212392.68; 7957718.37; 3254674.31; Legislativa; 06.59%; 0; 1885669.98; -1885669.98;  1.26
