###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Alfenas - MG;  3101607;  MG;  77618; Saúde; 41.55%; 75526651.38; 36720808.62; 38805842.76; Administração; 13.99%; 32831785.02; 19764874.70; 13066910.32; Educação; 12.29%; 33731123.54; 45214470.53; -11483346.99; Previdência Social; 05.81%; 0; 5422199.58; -5422199.58; Urbanismo; 04.21%; 9097592.45; 13025186.13; -3927593.68;  1.21
Prefeitura Municipal de Pacatuba - CE;  2309706;  CE;  77723; Saúde; 22.55%; 22269156.11; 37432649.86; -15163493.75; Educação; 17.30%; 33468355.16; 45102329.67; -11633974.51; Administração; 13.67%; 10887172.94; 20077755.66; -9190582.72; Urbanismo; 07.83%; 7783122.04; 13046743.73; -5263621.69; Legislativa; 05.99%; 0; 4028694.34; -4028694.34;  1.31
Prefeitura Municipal de Curvelo - MG;  3120904;  MG;  77824; Educação; 31.70%; 27309532.25; 45135069.24; -17825536.99; Saúde; 14.26%; 45043083.13; 37027792.27; 8015290.86; Urbanismo; 12.59%; 6046684.53; 13127164.49; -7080479.96; Previdência Social; 09.64%; 0; 5422199.58; -5422199.58; Saneamento; 05.84%; 270131.67; 3554854.90; -3284723.23;  1.12
Prefeitura Municipal de Caldas Novas - GO;  5204508;  GO;  77899; Saneamento; 36.20%; 19396634.83; 3283926.04; 16112708.79; Transporte; 13.26%; 7345335.47; 1443811.06; 5901524.41; Urbanismo; 06.24%; 15886734.73; 13110324.53; 2776410.20; Orçamentárias); 05.32%; 4916701.68; 2548964.23; 2367737.45; Educação; 05.29%; 42708358.44; 45064669.44; -2356311.00;  1.09
Prefeitura Municipal de Goiana - PE;  2606200;  PE;  77945; Previdência Social; 19.08%; 14029720.43; 5004169.87; 9025550.56; Saúde; 13.66%; 30925103.56; 37386031.46; -6460927.90; Orçamentárias); 10.75%; 7435395.88; 2351192.52; 5084203.36; Urbanismo; 08.02%; 16652764.78; 12857987.76; 3794777.02; Saneamento; 07.23%; 145507.91; 3566301.91; -3420794.00;  1.18
Prefeitura Municipal de Sapiranga - RS;  4319901;  RS;  78718; Saúde; 26.67%; 25004507.07; 37635986.32; -12631479.25; Administração; 26.19%; 7883972.58; 20287199.73; -12403227.15; Orçamentárias); 10.71%; 7360336.26; 2288627.29; 5071708.97; Educação; 10.28%; 49749668.45; 44880086.51; 4869581.94; Saneamento; 04.47%; 1597546.71; 3716521.01; -2118974.30;  1.05
Prefeitura Municipal de Três Rios - RJ;  3306008;  RJ;  78723; Saúde; 28.20%; 64751723.80; 37126845.49; 27624878.31; Administração; 16.45%; 36347967.20; 20233263.87; 16114703.33; Saneamento; 15.50%; 18664731.30; 3476615.23; 15188116.07; Urbanismo; 13.64%; 26114617.70; 12754222.29; 13360395.41; Educação; 05.75%; 50345190.80; 44707838.39; 5637352.41;  1.30
Prefeitura Municipal de Santo Ângelo - RS;  4317509;  RS;  78836; Saúde; 18.75%; 27011377.34; 37789630.86; -10778253.52; Previdência Social; 16.34%; 14310863.82; 4917454.02; 9393409.80; Educação; 13.77%; 36962248.75; 44880120.96; -7917872.21; Administração; 10.58%; 14565276.82; 20647977.86; -6082701.04; Saneamento; 05.53%; 317221.50; 3496870.33; -3179648.83;  1.11
Prefeitura Municipal de São Bento do Sul - SC;  4215802;  SC;  78998; Orçamentárias); 16.85%; 10849282.34; 2311256.20; 8538026.14; Encargos Especiais; 12.41%; 9686451.90; 3399423.97; 6287027.93; Previdência Social; 12.37%; 11268157.09; 5000429.79; 6267727.30; Saúde; 12.35%; 43661850.98; 37405364.45; 6256486.53; Saneamento; 09.90%; 8360501.13; 3344205.88; 5016295.25;  1.13
Prefeitura Municipal de Redenção - PA;  1506138;  PA;  79010; Saúde; 21.98%; 26754280.71; 37713463.02; -10959182.31; Urbanismo; 16.52%; 4621149.92; 12858648.59; -8237498.67; Transporte; 10.99%; 7017179.77; 1538782.44; 5478397.33; Administração; 09.23%; 15766639.77; 20370916.70; -4604276.93; Educação; 08.90%; 49345445.83; 44908574.04; 4436871.79;  1.12
Prefeitura Municipal de Alegrete - RS;  4300406;  RS;  79054; Administração; 25.23%; 47353813.05; 20351667.42; 27002145.63; Saúde; 21.63%; 14942794.25; 38094133.22; -23151338.97; Educação; 12.25%; 32030276.88; 45141241.85; -13110964.97; Encargos Especiais; 09.73%; 13809050.74; 3399447.91; 10409602.83; Urbanismo; 09.30%; 2841700.98; 12792395.01; -9950694.03;  1.10
Prefeitura Municipal de Campo Limpo Paulista - SP;  3509601;  SP;  79091; Educação; 23.11%; 58715167.98; 44758338.86; 13956829.12; Administração; 15.27%; 11281982.19; 20502303.13; -9220320.94; Urbanismo; 09.80%; 18313659.02; 12393469.74; 5920189.28; Previdência Social; 08.46%; 205103.40; 5315934.86; -5110831.46; Encargos Especiais; 07.74%; 8076237.78; 3404198.08; 4672039.70;  1.20
Prefeitura Municipal de Carpina - PE;  2604007;  PE;  79308; Saúde; 22.05%; 23975655.42; 38618434.72; -14642779.30; Administração; 15.27%; 11647417.22; 21788603.29; -10141186.07; Educação; 14.62%; 36474628.61; 46182756.53; -9708127.92; Previdência Social; 09.43%; 11527208.04; 5265836.51; 6261371.53; Legislativa; 06.48%; 0; 4301070.05; -4301070.05;  1.27
Prefeitura Municipal de Saquarema - RJ;  3305505;  RJ;  79421; Urbanismo; 51.81%; 55198195.37; 12433611.48; 42764583.89; Educação; 12.59%; 56356978.19; 45962891.85; 10394086.34; Previdência Social; 04.71%; 9121612.57; 5233007.30; 3888605.27; Saúde; 04.19%; 41914430.00; 38458278.62; 3456151.38; Saneamento; 04.13%; 0; 3405903.97; -3405903.97;  1.26
Prefeitura Municipal de Senhor do Bonfim - BA;  2930105;  BA;  80258; Educação; 17.01%; 37422701.77; 46105480.56; -8682778.79; Urbanismo; 15.67%; 5016675.39; 13012190.54; -7995515.15; Administração; 12.32%; 15615529.86; 21900938.70; -6285408.84; Previdência Social; 08.84%; 825528.93; 5336538.01; -4511009.08; Saneamento; 06.28%; 21349.95; 3224422.04; -3203072.09;  1.38
Prefeitura Municipal de Pinheiro - MA;  2108603;  MA;  80365; Administração; 25.09%; 6807197.36; 23103398.81; -16296201.45; Saúde; 16.32%; 28714008.87; 39316918.77; -10602909.90; Urbanismo; 12.79%; 5215607.64; 13522314.72; -8306707.08; Previdência Social; 08.51%; 0; 5529194.76; -5529194.76; Legislativa; 06.69%; 0; 4347960.35; -4347960.35;  1.15
Prefeitura Municipal de Cruzeiro do Sul - AC;  1200203;  AC;  80377; Saúde; 28.71%; 22837263.38; 39735467.77; -16898204.39; Educação; 18.21%; 36460195.77; 47177088.55; -10716892.78; Previdência Social; 08.10%; 901357.97; 5668218.24; -4766860.27; Legislativa; 07.38%; 0; 4341536.17; -4341536.17; Orçamentárias); 04.49%; 0; 2643032.98; -2643032.98;  1.21
Prefeitura Municipal de São Sebastião - SP;  3550704;  SP;  80379; Urbanismo; 21.30%; 90226631.92; 12454987.11; 77771644.81; Saúde; 20.68%; 114165098.92; 38665244.25; 75499854.67; Educação; 18.69%; 114760058.49; 46522857.27; 68237201.22; Administração; 07.19%; 48832932.47; 22600028.18; 26232904.29; Previdência Social; 04.92%; 23203664.84; 5232839.01; 17970825.83;  1.14
Prefeitura Municipal de Cruzeiro - SP;  3513405;  SP;  80408; Previdência Social; 14.71%; 0; 5564319.94; -5564319.94; Encargos Especiais; 11.41%; 7848275.78; 3530622.50; 4317653.28; Urbanismo; 09.79%; 9825394.54; 13530181.21; -3704786.67; Educação; 09.06%; 44161688.49; 47588042.68; -3426354.19; Saúde; 08.43%; 43128854.60; 39939830.27; 3189024.33;  1.34
Prefeitura Municipal de Gravatá - PE;  2606408;  PE;  80450; Saúde; 22.80%; 28844770.86; 40186357.26; -11341586.40; Educação; 19.41%; 38348865.04; 48003925.39; -9655060.35; Previdência Social; 11.34%; 0; 5639046.31; -5639046.31; Urbanismo; 10.24%; 8583211.36; 13678043.22; -5094831.86; Saneamento; 06.81%; 0; 3385675.98; -3385675.98;  1.15
Prefeitura Municipal de Matão - SP;  3529302;  SP;  80528; Saneamento; 25.20%; 19558973.40; 3021659.99; 16537313.41; Gestão Ambiental; 13.28%; 10104825.14; 1389736.41; 8715088.73; Urbanismo; 09.31%; 7507056.72; 13616350.20; -6109293.48; Habitação; 08.89%; 6090817.37; 256412.41; 5834404.96; Previdência Social; 08.76%; 0; 5752357.92; -5752357.92;  1.26
Prefeitura Municipal de Araripina - PE;  2601102;  PE;  80577; Saúde; 27.45%; 23433201.40; 40767374.20; -17334172.80; Urbanismo; 15.01%; 4542923.78; 14023794.14; -9480870.36; Administração; 10.99%; 16496408.53; 23436766.51; -6940357.98; Educação; 09.43%; 41905717.15; 47863528.66; -5957811.51; Saneamento; 04.88%; 218584.96; 3297951.26; -3079366.30;  1.07
Prefeitura Municipal de Seropédica - RJ;  3305554;  RJ;  81260; Educação; 43.42%; 73068518.75; 47841726.96; 25226791.79; Transporte; 11.84%; 8678013.87; 1800127.35; 6877886.52; Encargos Especiais; 06.21%; 0; 3607455.96; -3607455.96; Saneamento; 05.68%; 0; 3297707.73; -3297707.73; Saúde; 04.98%; 37887644.79; 40783681.57; -2896036.78;  1.31
Prefeitura Municipal de Coari - AM;  1301209;  AM;  81325; Administração; 45.47%; 79510396.63; 22718760.57; 56791636.06; Saúde; 13.63%; 57685356.58; 40663210.15; 17022146.43; Educação; 10.61%; 60777934.50; 47525197.69; 13252736.81; Cultura; 07.35%; 10686727.37; 1503583.55; 9183143.82; Comunicações; 04.79%; 6025351.71; 45982.95; 5979368.76;  1.22
Prefeitura Municipal de Arujá - SP;  3503901;  SP;  81326; Administração; 27.26%; 42495000.29; 23073275.36; 19421724.93; Educação; 18.98%; 60835568.60; 47313711.48; 13521857.12; Assistência Social; 07.36%; 9843124.08; 4599502.62; 5243621.46; Legislativa; 06.70%; 9160000.00; 4389559.29; 4770440.71; Previdência Social; 06.36%; 1235845.37; 5765951.51; -4530106.14;  1.26
Prefeitura Municipal de Unaí - MG;  3170404;  MG;  81693; Educação; 26.38%; 30068351.11; 47721501.35; -17653150.24; Administração; 17.74%; 11598773.65; 23470462.63; -11871688.98; Saneamento; 10.68%; 10299427.99; 3152652.09; 7146775.90; Orçamentárias); 09.28%; 8735642.61; 2528742.00; 6206900.61; Urbanismo; 06.58%; 9804583.61; 14205539.58; -4400955.97;  1.04
Prefeitura Municipal de Gurupi - TO;  1709500;  TO;  81792; Educação; 32.70%; 74417342.90; 47234581.43; 27182761.47; Saúde; 19.37%; 25406617.74; 41508697.25; -16102079.51; Administração; 15.10%; 10671336.20; 23227114.20; -12555778.00; Previdência Social; 05.66%; 10344695.02; 5637360.48; 4707334.54; Urbanismo; 04.25%; 17466024.13; 13934323.08; 3531701.05;  1.06
Prefeitura Municipal de Santa Inês - MA;  2109908;  MA;  82106; Saúde; 18.97%; 52224494.26; 41171630.67; 11052863.59; Administração; 15.97%; 13948286.43; 23253845.85; -9305559.42; Previdência Social; 09.94%; 0; 5791403.42; -5791403.42; Urbanismo; 08.33%; 9250113.74; 14100397.21; -4850283.47; Legislativa; 07.70%; 0; 4483568.74; -4483568.74;  1.24
Prefeitura Municipal de Serrinha - BA;  2930501;  BA;  82157; Saúde; 32.86%; 24980700.04; 41393726.57; -16413026.53; Previdência Social; 11.69%; 0; 5841524.34; -5841524.34; Urbanismo; 07.74%; 10110738.99; 13975076.19; -3864337.20; Saneamento; 06.63%; 326965.66; 3638891.05; -3311925.39; Educação; 05.88%; 45034312.26; 47972077.58; -2937765.32;  1.12
Prefeitura Municipal de Ijuí - RS;  4310207;  RS;  82276; Administração; 35.32%; 61795459.86; 22679315.71; 39116144.15; Orçamentárias); 12.23%; 15936733.48; 2390666.57; 13546066.91; Previdência Social; 10.84%; 17594821.64; 5584434.20; 12010387.44; Educação; 10.40%; 36574566.86; 48093484.51; -11518917.65; Energia; 06.24%; 7231885.02; 321697.48; 6910187.54;  1.15
Prefeitura Municipal de Serra Talhada - PE;  2613909;  PE;  83051; Saúde; 22.52%; 29515110.88; 41882042.99; -12366932.11; Urbanismo; 19.82%; 3507813.49; 14394009.39; -10886195.90; Educação; 13.72%; 41071898.33; 48605764.99; -7533866.66; Previdência Social; 08.96%; 10586888.50; 5668347.19; 4918541.31; Saneamento; 06.91%; 132985.40; 3925806.98; -3792821.58;  1.13
Prefeitura Municipal de Esteio - RS;  4307708;  RS;  83700; Saúde; 17.23%; 33168658.27; 42167763.06; -8999104.79; Administração; 10.03%; 18746460.92; 23986329.88; -5239868.96; Segurança Pública; 09.30%; 6140762.85; 1285830.79; 4854932.06; Saneamento; 07.12%; 297554.57; 4014698.35; -3717143.78; Legislativa; 06.91%; 984101.03; 4591346.38; -3607245.35;  1.20
Prefeitura Municipal de Sant'Ana do Livramento - RS;  4317103;  RS;  83702; Orçamentárias); 16.26%; 22408952.18; 2443965.88; 19964986.30; Saneamento; 13.95%; 20785193.92; 3654722.98; 17130470.94; Educação; 13.48%; 33013702.28; 49561531.99; -16547829.71; Saúde; 13.36%; 26032882.83; 42434854.31; -16401971.48; Urbanismo; 08.45%; 4661512.99; 15037149.59; -10375636.60;  1.13
Prefeitura Municipal de Ponta Porã - MS;  5006606;  MS;  83747; Orçamentárias); 22.75%; 13757655.79; 2567555.83; 11190099.96; Administração; 14.93%; 16572714.16; 23914666.08; -7341951.92; Saúde; 12.34%; 36238094.67; 42307670.14; -6069575.47; Educação; 09.11%; 53675571.02; 49196690.56; 4478880.46; Urbanismo; 04.62%; 12512251.45; 14782694.86; -2270443.41;  1.11
Prefeitura Municipal de Quixadá - CE;  2311306;  CE;  83990; Administração; 26.86%; 8206780.10; 24020252.48; -15813472.38; Urbanismo; 09.74%; 9065313.09; 14798964.80; -5733651.71; Saúde; 09.48%; 36820428.30; 42401903.75; -5581475.45; Previdência Social; 09.02%; 11375553.15; 6064465.95; 5311087.20; Educação; 08.06%; 45005231.62; 49750486.81; -4745255.19;  1.22
Prefeitura Municipal de Jacobina - BA;  2917508;  BA;  84328; Saúde; 26.96%; 28086470.08; 44734835.87; -16648365.79; Educação; 19.71%; 40272440.63; 52440525.76; -12168085.13; Administração; 14.64%; 16125434.86; 25163140.40; -9037705.54; Saneamento; 06.44%; 49797.50; 4028880.27; -3979082.77; Previdência Social; 05.85%; 10181787.70; 6567057.06; 3614730.64;  1.21
Prefeitura Municipal de Ubatuba - SP;  3555406;  SP;  84377; Educação; 18.53%; 66576685.82; 52431003.12; 14145682.70; Gestão Ambiental; 16.99%; 14643863.94; 1672624.88; 12971239.06; Administração; 14.86%; 13998892.12; 25339744.68; -11340852.56; Saúde; 07.80%; 50442582.43; 44486476.92; 5956105.51; Previdência Social; 07.30%; 11960346.49; 6386855.12; 5573491.37;  1.18
Prefeitura Municipal de Francisco Beltrão - PR;  4108403;  PR;  84437; Educação; 18.25%; 38443724.20; 52936455.43; -14492731.23; Administração; 17.58%; 11575199.98; 25530474.37; -13955274.39; Transporte; 09.79%; 9395118.24; 1619686.01; 7775432.23; Saúde; 09.21%; 51197142.56; 43883420.30; 7313722.26; Previdência Social; 08.40%; 0; 6670485.07; -6670485.07;  1.29
Prefeitura Municipal de São Roque - SP;  3550605;  SP;  84460; Educação; 30.88%; 74875552.51; 53344341.09; 21531211.42; Administração; 17.57%; 37552789.50; 25303981.57; 12248807.93; Saúde; 09.01%; 37841224.54; 44123240.40; -6282015.86; Encargos Especiais; 06.96%; 199.42; 4855343.32; -4855143.90; Saneamento; 05.80%; 0; 4041707.49; -4041707.49;  1.16
Prefeitura Municipal de Nova Serrana - MG;  3145208;  MG;  84550; Educação; 22.12%; 38160045.02; 53960904.84; -15800859.82; Saúde; 20.02%; 30123224.54; 44422885.38; -14299660.84; Administração; 14.59%; 15355900.35; 25779753.71; -10423853.36; Urbanismo; 06.49%; 12674978.63; 17310960.46; -4635981.83; Encargos Especiais; 05.15%; 1216930.76; 4895323.19; -3678392.43;  1.17
Prefeitura Municipal de São Cristóvão - SE;  2806701;  SE;  84620; Saúde; 25.61%; 16703051.47; 44094347.93; -27391296.46; Educação; 23.31%; 29601301.91; 54527481.19; -24926179.28; Administração; 12.87%; 11801241.73; 25569080.68; -13767838.95; Previdência Social; 06.61%; 0; 7070365.35; -7070365.35; Urbanismo; 05.25%; 11676138.00; 17286817.81; -5610679.81;  1.17
Prefeitura Municipal de Guanambi - BA;  2911709;  BA;  84645; Administração; 25.51%; 6845926.86; 25898094.46; -19052167.60; Educação; 17.17%; 41889922.31; 54715884.74; -12825962.43; Saúde; 13.53%; 34031951.87; 44138262.72; -10106310.85; Previdência Social; 09.74%; 0; 7273558.97; -7273558.97; Saneamento; 05.51%; 280917.09; 4393523.54; -4112606.45;  1.15
Prefeitura Municipal de Manhuaçu - MG;  3139409;  MG;  84934; Educação; 27.50%; 27945182.76; 54836224.65; -26891041.89; Urbanismo; 16.70%; 1456962.92; 17789408.32; -16332445.40; Administração; 09.30%; 16605014.04; 25696072.61; -9091058.57; Saneamento; 08.68%; 12445251.75; 3961663.09; 8483588.66; Previdência Social; 07.50%; 0; 7336446.79; -7336446.79;  1.25
Prefeitura Municipal de Barra do Corda - MA;  2101608;  MA;  85022; Saúde; 20.93%; 27296477.93; 44138286.57; -16841808.64; Administração; 20.65%; 9078628.93; 25692555.05; -16613926.12; Urbanismo; 12.00%; 7921730.39; 17572325.44; -9650595.05; Previdência Social; 08.87%; 0; 7136022.21; -7136022.21; Legislativa; 06.19%; 0; 4979327.66; -4979327.66;  1.39
Prefeitura Municipal de Paranavaí - PR;  4118402;  PR;  85643; Educação; 23.45%; 34387626.56; 54557190.15; -20169563.59; Administração; 17.10%; 10985253.66; 25692555.05; -14707301.39; Urbanismo; 13.22%; 28945268.55; 17572325.44; 11372943.11; Saúde; 08.11%; 37162777.98; 44138286.57; -6975508.59; Legislativa; 05.79%; 0; 4979327.66; -4979327.66;  1.45
Prefeitura Municipal de Cacoal - RO;  1100049;  RO;  85863; Educação; 24.94%; 32909969.40; 55147661.32; -22237691.92; Urbanismo; 14.16%; 5581719.93; 18210052.48; -12628332.55; Saúde; 13.55%; 32823679.41; 44906450.16; -12082770.75; Saneamento; 08.59%; 12128716.48; 4465594.27; 7663122.21; Previdência Social; 08.07%; 0; 7191743.67; -7191743.67;  1.20
Prefeitura Municipal de Cachoeira do Sul - RS;  4303004;  RS;  85955; Educação; 19.22%; 37215149.69; 54984406.24; -17769256.55; Saúde; 14.82%; 31335548.20; 45034740.84; -13699192.64; Urbanismo; 11.85%; 7277297.87; 18229591.53; -10952293.66; Previdência Social; 08.81%; 15096950.28; 6953280.73; 8143669.55; Orçamentárias); 08.60%; 11373168.01; 3420326.32; 7952841.69;  1.15
Prefeitura Municipal de Timóteo - MG;  3168705;  MG;  86014; Urbanismo; 17.66%; 3114213.35; 18044697.56; -14930484.21; Educação; 15.37%; 41750947.15; 54750352.18; -12999405.03; Saúde; 15.08%; 32030615.11; 44779279.51; -12748664.40; Encargos Especiais; 14.14%; 16524327.12; 4569851.07; 11954476.05; Previdência Social; 08.67%; 0; 7330323.67; -7330323.67;  1.15
Prefeitura Municipal de Planaltina - GO;  5217609;  GO;  86014; Saúde; 23.60%; 25147561.62; 44742737.69; -19595176.07; Urbanismo; 15.29%; 5290337.74; 17981278.16; -12690940.42; Educação; 11.36%; 64056261.94; 54627030.99; 9429230.95; Administração; 07.93%; 19937434.92; 26521673.83; -6584238.91; Encargos Especiais; 05.75%; 0; 4773964.82; -4773964.82;  1.27
Prefeitura Municipal de Lorena - SP;  3527207;  SP;  86337; Administração; 19.77%; 13106741.58; 26496096.12; -13389354.54; Educação; 19.60%; 41566128.71; 54836863.86; -13270735.15; Previdência Social; 10.29%; 0; 6964909.09; -6964909.09; Urbanismo; 07.38%; 12881649.33; 17881712.35; -5000063.02; Encargos Especiais; 06.90%; 0; 4675499.79; -4675499.79;  1.30
Prefeitura Municipal de Patrocínio - MG;  3148103;  MG;  87178; Educação; 31.42%; 26423990.17; 55139728.59; -28715738.42; Administração; 16.94%; 41499546.10; 26015607.92; 15483938.18; Urbanismo; 15.56%; 3917015.63; 18134871.43; -14217855.80; Saúde; 08.37%; 52161626.68; 44510781.07; 7650845.61; Encargos Especiais; 05.15%; 9298691.49; 4591900.02; 4706791.47;  1.17
Prefeitura Municipal de Avaré - SP;  3504503;  SP;  87238; Saúde; 25.20%; 59054720.35; 44741162.18; 14313558.17; Educação; 19.05%; 65323902.18; 54501660.09; 10822242.09; Administração; 18.36%; 15469788.89; 25902266.12; -10432477.23; Saneamento; 08.09%; 195001.28; 4793479.67; -4598478.39; Orçamentárias); 06.61%; 0; 3755140.65; -3755140.65;  1.15
Prefeitura Municipal de Nova Lima - MG;  3144805;  MG;  87391; Administração; 21.21%; 97096060.96; 24970284.06; 72125776.90; Educação; 18.76%; 117403929.48; 53619891.74; 63784037.74; Saúde; 13.10%; 89380592.20; 44854802.02; 44525790.18; Assistência Social; 07.78%; 31627171.42; 5182073.97; 26445097.45; Urbanismo; 07.64%; 43797968.54; 17815661.41; 25982307.13;  1.15
Prefeitura Municipal de Vilhena - RO;  1100304;  RO;  87727; Educação; 19.09%; 41782041.23; 55429329.61; -13647288.38; Administração; 18.63%; 39185553.88; 25873493.55; 13312060.33; Urbanismo; 11.46%; 10208820.20; 18397553.86; -8188733.66; Saneamento; 06.43%; 212567.96; 4811334.95; -4598766.99; Previdência Social; 05.55%; 2816073.60; 6781798.28; -3965724.68;  1.12
Prefeitura Municipal de São João da Boa Vista - SP;  3549102;  SP;  87912; Previdência Social; 18.30%; 23982062.45; 6691719.15; 17290343.30; Saúde; 16.35%; 61128147.98; 45679198.36; 15448949.62; Encargos Especiais; 11.18%; 15050527.99; 4484102.24; 10566425.75; Educação; 08.89%; 63621101.51; 55221116.22; 8399985.29; Habitação; 07.97%; 9265475.24; 1736235.08; 7529240.16;  1.35
Prefeitura Municipal de Ipojuca - PE;  2607208;  PE;  87926; Educação; 29.48%; 128191519.05; 54251383.67; 73940135.38; Administração; 26.20%; 90979405.10; 25259750.19; 65719654.91; Saúde; 16.76%; 87202765.83; 45175914.73; 42026851.10; Urbanismo; 09.28%; 40924300.71; 17655068.25; 23269232.46; Previdência Social; 02.79%; 13485972.47; 6499062.40; 6986910.07;  1.16
